ax,ay,az
-8.882561,0.55860525,-3.3214378
-8.099905,-1.3342788,-2.4981992
-6.224927,-0.86491024,-1.5819919
-5.855431,-0.21878812,-4.524613
-6.9905763,0.095720306,-4.7561126
-7.0371766,0.7480488,0.93490726
-7.2737556,-0.1878264,-3.5517178
-7.003263,-0.05902707,-2.0852177
-6.922744,-0.10576944,0.1318058
-8.519062,-0.5600878,-5.413817
-7.1864734,-0.22510314,-4.213616
-5.7493668,0.02864418,2.3095927
-6.9323993,0.31045842,4.60222
-5.8805137,0.099812575,-6.090583
-6.5802937,-0.2954542,-11.7179575
-8.7531395,-0.042166244,0.397616
-8.651663,-0.6666461,-1.5139755
-8.94877,-1.2714641,-8.226155
-8.466383,-0.2531389,-0.86604476
-8.371216,0.21211006,-5.318071
-9.656078,0.8973487,-3.0271592
-9.396483,0.96117836,-0.47640386
-7.8586364,2.2959642,-8.713908
-8.805545,2.9682808,-2.5093977
-10.445023,-0.10877943,-3.6055958
-8.038769,-0.044950943,-5.0140066
-6.4512367,2.2033308,-10.536654
-6.9721365,3.384902,-13.252685
-6.0367537,2.7990072,5.2909503
-7.1663885,2.060977,-0.124133125
-9.410533,1.0087645,-10.942845
-8.831538,-1.0681314,-8.180611
-6.8924837,-1.0602192,-4.253513
-3.540145,1.4003978,0.9521316
-3.072107,1.5948328,-7.163195
-5.5366216,-0.8196012,-11.223466
-3.337281,-1.9561423,-6.4114566
-3.297365,-0.56648445,-1.3919021
-4.8910108,1.2150829,0.061129168
-3.728694,-2.0423708,-12.988724
-5.704495,-0.22754589,-22.239538
-4.40899,5.507259,-12.227221
-2.1494348,3.9282048,-7.028158
-3.0442758,3.38369,-9.040508
-1.8176422,4.5544925,-4.6891756
-3.9517167,4.3771324,-9.919958
-5.486538,4.3845468,-13.659327
-4.7569966,2.1639795,-6.5966835
-3.5760071,1.3858258,-0.6998138
-1.851887,4.917575,3.18075
-2.924275,4.8302135,-4.92478
-1.5059074,3.0079782,-14.775639
0.6063909,3.3646257,-16.089315
1.887656,3.7062092,-12.276053
2.1798022,4.0670147,0.60430545
0.6790342,-0.029829126,-0.27731055
-1.7032157,-1.2622863,-12.325768
-2.6527739,-2.092651,-2.588027
-1.1860801,-4.2562537,6.560595
-2.0955243,-2.0374942,2.7419505
-3.0905304,-7.1285944,-1.5625491
-0.7965529,-9.969368,-6.00726
3.0891025,-7.831938,0.06249601
3.3128257,-9.197,-2.479405
2.3768666,-9.695277,-7.5897903
3.1873438,-12.07712,3.328323
5.0251856,-13.128736,2.0250545
6.1464,-10.728316,0.2131392
3.5266454,-9.843208,3.0284321
3.3465219,-11.269244,8.828928
4.276141,-11.131819,17.579792
3.4580455,-13.2119,8.191082
3.8060162,-16.26656,10.738455
4.1998215,-14.16508,5.940689
3.6895626,-12.867668,-6.057981
2.9566638,-15.196738,6.9958014
4.743463,-18.140482,1.5695486
5.7270803,-17.115967,-0.9197534
2.1819215,-16.654524,7.895428
2.4094357,-19.187883,-0.67478526
3.8415215,-18.662024,6.455905
0.21404666,-15.897858,15.56188
-2.340007,-13.9417515,7.1026115
-1.9394068,-14.825457,11.521148
-3.2518306,-14.744349,20.254034
-3.559231,-14.930328,21.385653
-0.29190165,-18.146528,19.931515
1.9770228,-18.27212,10.554562
3.6697311,-17.552155,1.369138
3.1914341,-17.486162,6.6101794
-0.0010356329,-16.820421,17.239288
-1.179328,-18.095522,10.532049
3.6774406,-21.09205,9.291321
4.626386,-21.837402,7.0886483
2.5106897,-18.082695,-1.8693277
5.895342,-17.240652,10.581062
4.0870147,-18.87053,10.241387
5.0853386,-17.03079,-0.41766578
6.478852,-16.488941,-0.36462927
1.4101053,-14.607035,4.015326
4.0095654,-11.0577,23.289486
6.015527,-12.146683,27.228992
6.036321,-13.525628,7.7068
5.9946485,-11.257724,-0.75098926
2.5480802,-6.6353865,6.107207
3.9259636,-8.519176,18.75345
7.148063,-11.425794,12.445377
7.9002614,-8.207581,8.87343
6.080921,-5.899139,11.956237
5.8217955,-4.9340296,2.5615122
8.750314,-6.372615,6.5522475
6.2715087,-6.324815,2.9238486
6.1033144,-6.0805154,3.5982754
7.4308944,-5.4372573,10.261336
4.9069867,-4.7942114,7.3566628
6.637338,-7.5569086,10.174135
8.070726,-4.820182,5.281465
6.9424763,-2.9466941,8.084969
7.425539,-2.8014858,0.16738445
8.509777,0.98967206,-4.639324
5.9027815,-1.7542778,7.660792
10.161006,0.7933352,-7.1740646
14.326466,7.6435595,-3.007313
7.967301,6.6481004,12.097094
8.517636,7.208383,3.7983296
11.617282,5.4052663,5.7870436
8.499538,7.8765364,7.5352473
7.7899423,8.175387,3.027408
5.975879,3.4166894,-2.3107462
5.4344134,8.092111,-9.833167
6.1625075,9.09356,-9.480653
4.897299,7.7078023,-1.0463723
7.430963,5.9053903,5.534789
4.390244,4.179326,1.2437344
4.466644,8.352018,-3.5064306
8.811513,9.297801,-4.553229
6.5087905,7.0316253,-8.564489
6.7739115,7.756091,-2.6280298
6.490655,9.795688,5.922495
3.9181461,7.6181846,1.2003628
6.972227,6.352238,-3.1875257
9.637016,11.154291,1.706105
7.955161,11.807699,9.179334
10.526567,6.6354957,-1.29912
12.825667,4.7609816,-8.810891
6.1206403,7.560269,11.343431
5.983054,8.061236,6.1988163
12.777264,4.9231915,-15.862424
11.140163,5.071861,-8.391638
9.668474,5.7967143,7.8761263
11.653031,3.5396624,9.502054
11.95305,3.2961657,1.8314887
13.082911,4.353128,-0.84934646
13.604779,4.4067593,-6.523533
10.34532,4.2438416,0.5068151
10.307335,3.4272048,6.8173256
14.066014,2.2772694,-14.211049
13.385062,3.7734082,-9.914638
11.238131,5.2161107,2.150679
11.840482,3.9729009,-0.733246
8.453634,4.435354,9.321913
7.425765,4.718458,12.969487
7.968928,4.881143,15.194147
3.1959238,6.7437787,6.292227
3.7253256,5.0038404,-3.3592367
4.490636,4.5530477,6.3014307
3.0956602,6.036711,9.436896
3.3294585,5.172399,10.04458
4.785648,6.5652704,6.9592876
6.227709,4.2557907,11.924551
4.2219796,0.90684927,8.070794
4.377521,2.7905343,-4.3112125
9.61426,2.9191153,9.627786
12.762728,0.7904082,5.447685
11.76036,-0.48439625,5.6449547
13.218183,0.26130837,21.053045
13.185464,2.1219518,8.68386
12.075432,1.5164052,-8.790338
16.527132,0.7262933,-18.170383
18.719828,1.0695449,-2.3909907
16.125914,3.6872923,-4.0357876
18.860773,4.8442535,-12.076903
22.254322,1.7205577,22.593248
17.392986,5.3724384,12.066921
15.371231,8.086592,2.9682684
16.16007,7.3058076,23.070868
17.137232,8.935407,6.583463
18.803364,6.468658,9.144512
15.683617,5.725375,6.196883
15.538644,5.9054217,1.872908
15.489724,3.684589,15.266565
14.917435,4.75987,6.7679296
18.038404,6.198963,11.702263
16.115635,4.751191,14.933878
17.73777,2.7877734,9.299814
21.396729,1.4103085,9.7979355
17.424345,2.1690183,5.2829742
15.157831,3.248513,12.836327
16.19645,1.5455546,11.490302
16.57718,2.376838,1.7336875
16.38659,4.171203,12.829778
16.452015,1.1022344,23.150957
14.751255,1.1186079,18.55332
16.359638,5.0864315,14.47086
18.425932,1.4742625,10.904396
16.389349,-1.5256487,10.952613
15.4663105,1.4149338,14.766404
13.1749935,2.6946344,10.867189
13.315763,2.4050722,8.598145
12.245732,2.2328765,4.5079083
10.778255,5.134782,3.7456188
14.64797,5.9803233,8.814964
13.281194,2.1970868,7.070109
11.586539,2.356405,10.880175
12.186432,7.394645,14.513187
9.516701,4.297193,10.174636
8.282587,1.0974514,12.556016
6.448376,5.933057,15.721148
4.232042,4.5638165,13.610387
6.483491,2.7223272,17.151268
5.9737077,3.3234155,17.17611
0.5754767,3.7063694,15.441776
1.0981959,6.638418,16.158772
3.0855668,6.1101604,11.854588
3.6195438,3.5499759,12.467636
2.81259,1.8479515,15.841417
-0.4794284,3.6426651,12.221817
1.3002456,5.7348466,10.508205
3.9712417,3.2174623,19.783924
4.7552733,3.6569967,17.04854
1.9896617,3.3404887,11.111514
-1.7430949,3.1360185,20.340874
-0.2996407,3.2362843,24.769064
-0.4233159,2.0202498,19.31552
-0.6261765,6.557183,6.963224
-1.2708621,6.5150633,0.7941969
-2.6084816,3.967546,2.4894645
-2.3521276,5.8744946,9.935273
-5.4511995,4.8509974,8.146785
-5.5247407,4.6868157,-0.7894615
-4.6417007,4.280538,10.168449
-5.4931383,4.5224137,11.044676
-4.996025,7.724308,-3.0941894
-6.1704493,6.3083963,-6.0682025
-3.9234688,9.034797,2.8723023
-5.9412107,11.012784,2.5762649
-10.390969,7.1095695,-8.038586
-7.702292,10.372208,3.0690136
-10.186398,10.077882,8.082318
-10.502035,7.362106,4.258202
-7.4913864,10.684731,6.396676
-10.258778,10.71682,-2.0075686
-10.009565,13.888767,2.046538
-8.930363,15.205317,4.0189533
-10.170724,9.045426,-5.1465106
-13.618192,11.164833,-6.029077
-14.663175,10.186599,-4.5738063
-10.374937,6.4445786,-5.3954983
-10.467884,11.51851,-8.770051
-10.574456,10.745347,-7.0730014
-7.9338193,8.318342,-2.7896075
-8.891824,9.068384,-6.1259804
-8.449714,6.877531,-13.332585
-7.8337812,6.590436,-11.759163
-6.812764,6.936308,-10.306732
-5.1033964,6.65017,-14.860288
-8.025457,7.6210446,-15.0685625
-8.7124,7.6524544,-7.537805
-11.766499,8.902308,-4.360824
-12.699815,4.7640367,-11.232407
-10.93404,3.7522507,-7.448761
-13.688135,7.9454565,-13.3225565
-8.62502,4.2475147,-21.18586
-8.286691,4.6706567,-4.549515
-10.617799,4.654257,-7.130647
-6.5303917,5.83356,-15.268286
-6.8659773,12.136941,-6.7635627
-7.009657,8.128584,-16.202864
-6.229378,5.5274615,-19.5452
-5.4293356,9.1861725,-5.849662
-4.5759187,7.698691,-9.662449
-6.271449,6.8485603,-12.8225565
-3.2066228,6.7493896,-13.277936
-0.59671205,5.952173,-21.383743
-5.423375,5.8100553,-19.704561
-6.0815935,5.142631,-14.178278
-7.097305,4.924919,-12.536502
-8.950012,2.862417,-15.741039
-5.7855644,2.0465162,-15.859661
-6.7253847,3.8491664,-12.560471
-8.4642515,3.8623347,-18.013962
-10.730799,0.9215946,-14.084685
-11.844611,1.555025,-1.9368093
-9.20499,0.3521952,-7.455723
-6.8577313,-2.4091752,-8.805638
-4.544123,-1.1977631,-3.5298345
-3.3273673,-0.24492767,-11.150916
-2.3905756,2.313871,-11.213421
-2.9373217,1.35266,-10.888294
-2.6314173,0.6976768,-9.359794
-3.4410932,1.8500644,3.0159366
-5.2597613,2.3095243,-10.397681
-1.4337287,4.0442924,-14.0373
-0.40354684,0.8662441,1.2146055
-5.229492,-0.84145427,-10.070889
-4.3928666,-1.2317456,-8.178898
-0.41755706,-2.6489818,1.485367
0.2420703,0.03839516,-2.1639123
-2.6795654,-1.4894023,-1.7990379
-4.8228765,-1.5072068,0.018980207
-4.55025,-1.8707151,1.6003023
-4.245445,-4.058257,-0.07528811
-3.1338508,-1.3812613,0.24467757
-4.934381,-4.242503,2.7068949
-4.968459,-4.6032286,6.4992304
-0.29446477,-1.9402343,-3.8188112
1.007604,-4.810927,-11.138451
-2.292583,-5.6287355,12.24726
-2.5171547,-2.6777444,14.466258
0.41166914,-3.792102,-2.8345437
-0.510525,-7.313386,4.555387
0.72999406,-7.9560266,2.7623491
0.9225994,-9.349479,-7.3456397
-3.3678374,-6.327627,6.6991353
-2.7763166,-3.5264304,7.7871885
-4.8586874,-5.9989314,-1.6375729
-7.0557804,-7.258353,3.5339851
-6.8652773,-7.439007,0.29269657
-9.857712,-5.083878,1.6663641
-10.501708,-5.8723054,8.906006
-11.44585,-7.3749566,8.72612
-12.968847,-7.098476,10.656447
-12.197309,-8.835692,7.279134
-12.763785,-7.5194945,1.5709857
-13.297989,-6.4113927,-5.530288
-14.320375,-5.489203,-5.8924785
-18.075977,-4.363078,4.599379
-18.879654,-6.7117696,7.953295
-17.105478,-7.532365,0.76676315
-17.036596,-8.874666,-5.0021324
-16.710337,-10.702529,4.9868913
-16.383936,-10.182167,4.3421636
-17.625097,-11.087409,1.5360049
-17.701468,-11.80335,7.893281
-14.395832,-13.908441,1.9216269
-14.051734,-14.259211,11.365424
-15.364947,-10.58279,12.65445
-15.957229,-9.713726,-2.752386
-18.515537,-10.5173435,2.1699574
-12.538456,-9.330593,0.6288987
-9.370432,-10.096203,-1.2608446
-13.420527,-12.083279,6.991049
-12.326229,-10.577261,-3.042069
-13.441867,-11.892583,1.8942218
-11.018648,-14.715967,10.203623
-7.3058844,-11.360058,-7.927594
-9.090696,-9.467111,-2.90906
-7.3203773,-11.864306,5.178411
-6.821476,-12.089074,2.4674864
-9.004027,-10.280997,5.831934
-9.899329,-10.594452,-2.1952527
-6.0430217,-12.7992735,-11.305167
-6.58453,-10.424541,-12.783098
-9.768047,-10.670206,9.339166
-5.019092,-12.101305,21.542744
-5.451986,-9.841877,2.5247865
-4.763911,-12.433614,-9.4855585
-3.4637263,-11.220067,-12.61862
-3.1953554,-9.511475,-0.47913754
1.9300222,-8.750778,-0.116769575
3.4446077,-5.5373907,-9.454069
5.8719897,-6.6793346,-1.339694
7.6912293,-4.4207673,-10.580788
10.007451,-1.7575629,-8.239631
12.8005295,-3.086954,-1.4375007
11.462775,-1.8388754,-13.9234915
11.909062,0.9656597,-3.655287
10.532337,-0.6283937,-4.5220413
12.378564,-2.785792,-8.503878
14.821103,1.3080382,-1.2863296
11.435485,0.64102983,-11.813707
11.102973,-3.104261,-7.7334723
12.239309,4.258316,-5.882855
11.41344,6.8898053,-11.481649
10.969857,1.8476142,-3.1553092
12.665146,6.0740824,-9.45287
13.658417,7.7660356,-5.107796
13.1699505,4.6706176,5.1223807
12.03612,5.8065658,-5.553588
12.043366,5.860629,1.9800177
12.241875,7.130517,5.4601097
10.540498,6.1782856,-2.5067902
12.4218,5.445776,-1.7193763
12.143197,9.668121,-6.4406896
9.595042,6.4895782,-0.5192776
8.922882,5.210189,-2.9524024
6.303192,9.760758,-14.013901
2.0410972,6.1652446,-8.303035
2.27029,3.5620959,-3.6167016
7.1503987,5.7773542,-6.248831
6.2275095,3.1948354,-7.400924
5.3633966,2.7232103,-5.90207
7.219023,7.612939,-6.17572
8.553709,7.111327,-3.8888307
10.852192,5.564346,-6.9308543
10.631716,8.190366,-10.15595
10.941552,8.731176,-6.7377944
13.316846,7.911951,-0.14643101
13.287349,7.2424636,2.5847614
12.902166,5.720502,-12.653004
9.767096,4.845582,-13.6133175
5.9643264,5.2815785,-9.469199
4.0837784,6.418437,-21.693796
1.1580942,6.9774437,-13.999951
0.82358277,6.157437,-4.5016565
-1.6189668,6.947019,-4.7130504
-5.8523726,5.2749815,-1.7012538
-4.4415226,0.29217276,-6.612407
-0.8710599,1.0759096,-8.8082
-1.4441736,1.011583,-3.2828026
-3.5422845,-1.2661971,-6.782698
-4.3470435,0.6093571,-15.182368
-2.7100425,-0.13010567,-12.226435
-0.99212825,-2.5775833,-9.623399
-0.48988786,-1.2351726,-12.996856
3.043066,-1.3770001,-10.729481
2.9255614,-4.709981,-7.050571
0.68659395,-5.681466,-9.49941
2.553994,-5.4083476,-14.309713
2.5609624,-5.9418044,-9.3118725
4.980714,-5.8841977,-6.8940988
6.01131,-3.8126168,-11.825027
-0.46208423,-3.05638,-7.5276217
0.5405777,-6.4266963,-15.705134
6.113186,-7.748377,-15.93418
4.839648,-7.4949007,-13.395978
2.9191604,-8.288454,-26.719576
3.310601,-9.788734,-18.33607
3.0555117,-10.721813,-19.454967
2.362203,-9.348669,-21.243761
0.50670046,-7.897498,-11.213221
-2.0765483,-4.36199,-20.29821
2.3175077,-6.14139,-27.308142
4.020028,-7.4176674,-22.256311
-1.2889735,-7.3736224,-8.50124
2.202026,-13.190514,-17.288614
2.8884895,-10.804221,-25.994137
-4.83713,-9.863544,-4.4424386
-4.922881,-12.639812,-4.1083736
-2.842233,-10.105778,-10.757454
-6.4379125,-8.640219,-10.321514
-6.306358,-9.099034,-9.396176
-4.865351,-10.646082,-4.2422137
-6.964766,-9.032301,-22.565123
-6.6255455,-5.3144364,-25.916363
-6.0394588,-7.2528205,-8.095031
-5.0068192,-7.4093933,-9.776478
-5.707648,-7.331401,-7.9816484
-10.157909,-12.380655,-12.143362
-10.20826,-8.278052,-15.040322
-7.847804,-5.5393,-11.412163
-8.84465,-8.475128,-17.545418
-8.566351,-6.5273123,-4.6073046
-8.039733,-6.8650045,-2.4844224
-8.642502,-5.9873238,-7.920355
-8.339894,-2.5339186,6.4379263
-7.831441,-1.911783,0.29736128
-8.174722,-4.4051385,-2.2078583
-9.574369,-2.5424411,1.4678408
-9.303795,2.3568757,-9.533548
-8.371001,0.74434084,-1.7467767
-8.7053385,1.3603796,3.6387982
-9.022732,4.8519073,-2.4484675
-8.426529,2.1081314,-3.5043938
-8.384264,1.5860662,-9.788195
-6.4936075,4.0813046,-6.2436647
-6.469652,1.9511836,6.6705127
-11.780333,1.1176441,2.829966
-12.484409,-0.11176698,5.2574873
-9.167356,-0.46933535,21.978472
-10.246757,2.898922,12.251174
-10.293579,0.4801272,6.1134734
-9.808032,-1.6632905,14.387132
-9.902303,-0.20847663,7.578844
-8.600201,1.1165283,13.980066
-10.645056,0.9138929,12.28083
-11.3033085,-1.6629457,4.3128767
-11.594421,0.6165406,17.876993
-11.455439,0.068269685,20.111868
-8.191923,0.7020379,16.042189
-10.997357,4.257649,7.490776
-14.076633,1.3533366,9.416867
-14.537256,1.7692943,21.9101
-14.313351,1.2790235,17.075325
-14.920439,-1.3320698,13.32097
-20.57,-2.857597,13.709767
-17.067564,-4.96366,18.214401
-17.011473,-5.531609,19.350555
-23.51768,-4.5962305,21.405733
-19.283117,-3.7574728,27.20305
-18.421461,-4.607032,27.762573
-18.458513,-5.8615127,30.54859
-18.106852,-8.230997,29.94781
-22.992289,-7.343589,31.724602
-20.109575,-3.5337272,26.772976
-17.690626,-3.5456452,27.586061
-18.843431,-4.5627394,33.05589
-16.576014,-3.1636689,25.37184
-15.010356,-1.7628992,27.091293
-13.181324,-0.5959108,20.518372
-15.447665,-0.17164145,20.534832
-14.516337,-0.9940644,22.989094
-10.286883,-0.96973807,10.409759
-10.388367,0.9238021,17.943409
-6.3145003,1.5397191,18.991434
-3.367467,-1.1917311,11.2912035
-4.3468184,-0.13706492,15.1812725
-5.079418,2.7593038,17.012909
-3.5934458,1.6406046,14.186966
-3.3518078,3.705215,12.650917
-6.550786,2.3969355,13.086579
-2.6048412,0.34467697,8.247931
0.18849003,8.717995,5.31197
-2.655281,9.313285,8.150277
-2.4173148,5.798053,4.149813
-0.84590715,7.2253766,-1.259074
2.0413399,5.336162,3.774666
1.5563745,6.3024282,-3.0291007
1.2176509,9.551301,-7.0502334
6.5586214,10.846488,-1.4552158
10.946386,7.6592207,-8.337804
11.2657585,6.3992634,-3.330696
11.395129,11.49484,-4.0299773
13.235034,11.369202,-0.56346095
11.425269,9.995978,13.403499
10.137407,12.1089115,-1.7545496
12.783191,12.520754,-10.417844
16.519875,12.20029,-6.233021
16.799946,13.820264,-0.05226969
13.260174,14.905331,-0.4134211
14.70441,12.05922,-15.04996
17.102272,10.1720495,-10.622193
16.724262,9.641967,-12.818529
21.03067,12.827778,-17.892538
26.030363,12.178559,-8.98189
23.40546,8.519927,-19.072977
23.60605,12.103965,-18.315641
24.054054,11.7659025,-9.819004
20.561172,11.751188,-18.905092
24.536972,12.68829,-16.45953
26.103363,10.195146,-10.042454
22.04428,9.326605,-5.927121
23.335588,12.177572,-4.276392
23.008387,14.189384,-15.106788
18.509325,8.3485155,-14.259347
17.05506,8.336386,-5.3545294
17.8606,10.175657,-4.39961
17.935337,7.738915,-5.0896735
16.684753,5.2807,-6.2644134
17.043566,1.3460269,-4.657798
17.19552,6.5916467,-5.424515
16.437614,6.2799582,-12.713849
17.049944,1.3391178,-7.5773168
18.239828,3.4747424,7.5438366
20.35956,2.5859385,1.4211017
22.35525,2.670505,-12.67676
23.18109,-0.6915308,-2.5586355
22.127487,0.23779672,2.3461015
19.757229,4.69703,-7.225795
19.91369,1.3246369,-1.1867316
20.145353,-0.1371757,-2.7988474
19.249483,-5.371722,-0.29607466
19.85943,-5.1041784,5.745614
22.485676,2.051043,-1.7387285
22.790188,-1.5647668,11.580317
19.387802,-6.457578,4.4265423
13.9123955,-7.27358,-19.411245
13.194081,-1.9275935,-4.112266
19.424732,1.8940017,13.723926
18.329042,-3.7163618,3.3330235
11.0457535,-4.664177,-1.4949764
9.155396,-1.5916761,6.1686077
11.516335,3.1488004,7.383178
14.059035,5.0202146,12.026595
13.020211,-0.6439011,2.893842
3.8986433,-0.42607197,-0.7302263
2.6780233,6.024397,2.4687495
8.634288,4.814395,-12.411006
6.8402576,-4.5705376,-3.1514163
4.2245436,-7.1893816,9.458635
2.5607307,-1.2957284,9.833538
3.5356948,-1.1234632,11.839287
6.1488657,-4.2331176,1.2706282
2.6704888,-3.964946,-4.7576966
-0.16942632,-1.8451179,3.4661095
5.791122,-0.958406,10.196272
12.188902,-6.572627,7.9671164
7.171067,-8.628856,12.533859
-0.31631517,-4.996292,13.195112
5.0197425,-1.4473897,0.35964882
7.255824,-1.2664852,3.310988
-0.56796247,-7.1536736,10.030144
-2.166302,-6.45004,6.54691
2.4417803,-1.4035205,7.2953935
0.51473254,-2.9075012,4.8635607
-2.4583354,-4.411365,6.4302144
-2.4122562,-0.8582355,9.999935
-5.8879447,0.94511753,6.6467166
-4.54518,-2.1234443,10.90498
-4.996664,-3.5257215,12.103573
-9.456979,-3.951147,7.988964
-5.3028197,-1.9452375,13.956694
-4.776337,-0.5296737,11.271406
-9.754069,-5.451715,0.58933556
-8.20455,-1.4874898,10.301996
-8.114481,2.1418035,10.832108
-8.240954,-2.255181,1.0343382
-7.844822,1.9340445,16.443396
-8.813764,2.497998,17.385971
-7.0851116,1.3003383,16.850634
-4.037682,6.4820104,26.00738
0.22446291,4.019984,3.9106393
0.15937942,0.501182,5.7048244
-1.5414592,2.304627,14.641784
-2.5826738,3.7979562,0.2789305
-2.5019293,1.3918602,16.759718
1.0169742,-1.7467595,23.708757
-0.25303483,3.0805485,7.483477
0.3192562,5.267824,4.552924
4.0769215,1.1817498,7.598709
4.402032,-0.093381226,13.637261
5.90944,0.31231007,11.072132
8.104547,3.5366259,6.105592
10.283822,4.839254,6.887493
9.089239,4.4346714,3.945181
8.152559,6.792348,12.659979
9.752075,7.184289,17.342398
10.236643,6.937647,11.638302
8.217862,6.406054,11.687503
3.8338583,4.405091,5.1692634
5.2716246,5.061757,13.604829
8.070601,4.222728,10.60967
7.812463,3.28344,-7.752954
4.807965,3.565282,15.048179
5.0397067,2.1089613,20.084286
9.199832,3.4473867,3.9309008
7.15381,3.8664076,17.745209
8.724215,6.0499125,9.663774
6.914155,7.2324314,-6.8605647
3.4266746,5.2964683,5.482631
8.16269,5.6166234,5.8085504
5.061502,3.7456636,7.097527
4.8352666,5.539041,10.628899
8.316505,6.103794,8.692001
7.0613456,2.157787,16.423532
5.793725,3.0803933,1.12492
5.286828,5.0336394,-0.26113963
8.402272,2.9052694,13.002611
8.233861,-2.1141946,5.807217
7.3376927,-2.4858289,4.654659
6.452137,-1.3018638,6.676209
4.6005173,-2.2167997,3.2372973
2.2024896,-0.8912993,-9.771563
-1.3394877,-0.22017916,0.17048457
0.2517086,0.6290421,14.478484
0.39339814,1.3877064,2.33165
-1.2911724,-0.34562376,0.3636275
-2.219162,1.0938048,-2.6319816
-5.143188,3.0698361,-7.841926
-6.469685,3.4228182,-1.0548874
-4.568492,4.0282435,1.0174711
-5.4235744,2.7347584,-3.3791764
-8.685379,2.678681,-0.2787865
-5.294592,-1.0455388,0.092206724
-2.0424252,-4.057632,1.2507069
-2.5635047,1.8307705,7.2033944
-4.5356503,0.386813,-3.2007442
-2.49188,-4.243594,-8.003252
1.2659769,-2.7532165,-4.1990795
1.6081376,-3.5746515,-8.808849
4.0026155,-2.2532103,-8.645854
2.6071658,-0.5436812,-7.7501063
0.95982754,-2.5970426,-14.630963
2.302172,-4.4927797,-19.985723
2.3632038,-4.612082,-8.216663
2.3872755,-4.1176205,2.9217823
2.4131553,-1.7609882,-11.084536
1.65639,-2.92057,-14.662878
-0.14409156,-6.122259,-3.6983948
0.42282572,-4.305127,-10.961336
1.2548032,-4.78762,-2.7164464
3.1623223,-5.6333995,14.20914
5.19439,-5.1054688,9.322615
6.594921,-5.5639796,6.7754736
9.110079,-4.5183825,-11.63526
4.3347673,-2.884126,-23.783297
3.2386675,-2.568689,0.38506973
6.200865,-2.3668356,-0.94810456
0.5711404,-2.0241296,-13.421029
-0.28190684,-4.9357486,-5.959804
2.9226174,-4.163335,-15.899766
-0.06878056,-3.6372366,-9.279158
0.03608777,-5.79319,-2.2966368
1.0216005,-1.1841077,-18.046902
0.23959565,-1.6689541,-4.5263796
0.8079646,-1.2668307,-8.391428
-0.3678619,-0.7159095,-23.547867
0.37485802,-6.3846893,-8.719104
0.069043234,-1.259849,-0.89011306
-0.6069616,1.2966012,-12.253585
