ax,ay,az
54.26627,76.552475,-124.38608
89.37938,-246.25322,7.2504706
76.348816,-463.38678,123.9892
25.201267,-472.62903,170.57475
-32.727848,-260.37863,127.86311
-68.776505,88.72462,29.17038
-74.343185,437.65674,-56.497665
-57.469753,668.8963,-66.586266
-27.655378,734.9273,15.480203
12.206071,659.1839,151.9163
60.38344,498.63034,277.4766
107.8323,304.323,337.76752
138.51982,108.207794,311.21213
138.23506,-65.270256,208.27605
102.9876,-186.8776,61.306686
41.47941,-230.23546,-84.02741
-26.874878,-195.52884,-178.9399
-76.38032,-123.98742,-189.3845
-83.51331,-81.15606,-115.27137
-39.549465,-114.18282,4.201239
39.619865,-214.87508,106.86214
116.758224,-319.9469,137.72606
152.42035,-351.18982,76.79068
129.82077,-266.8653,-49.558685
68.840004,-88.696335,-180.25464
18.401644,110.762825,-250.63986
29.966192,248.3669,-226.5
126.73968,272.6601,-118.99466
286.37726,186.45712,29.114445
447.78424,40.8078,171.9069
538.9765,-94.56069,278.58832
510.93277,-168.06259,331.83936
359.59814,-170.209,319.8898
126.02783,-131.96794,239.55925
-122.992386,-100.43881,108.092896
-322.62888,-108.1629,-34.700172
-433.06683,-154.50066,-144.20392
-449.2479,-208.37871,-195.97717
-395.51685,-228.61627,-195.62389
-310.01785,-188.56653,-165.81575
-227.18556,-90.35815,-124.68538
-165.8302,38.597713,-76.00279
-126.59973,162.10081,-17.602905
-98.5203,251.9497,43.93916
-70.66816,295.1363,89.61212
-41.873905,291.81586,100.49978
-21.26383,251.08049,74.47745
-18.641258,188.49617,29.42441
-33.25997,122.73872,-11.864245
-52.54864,68.50461,-40.541527
-63.043404,29.43966,-64.71276
-62.556965,-1.6788044,-93.40114
-60.631737,-34.042675,-119.52196
-66.86249,-68.59578,-121.901794
-79.56418,-95.41839,-85.801476
-85.89815,-100.54715,-20.782497
-71.91708,-76.71381,43.070095
-32.585102,-31.08038,77.477585
24.747707,14.62297,75.96453
82.66383,33.76491,54.652943
119.40668,12.169079,36.09556
117.43719,-37.042267,32.265976
72.28231,-75.87683,40.019485
-4.675646,-66.27616,49.0816
-92.79146,-1.662462,52.73263
-171.83385,81.7908,52.103085
-224.80196,127.159424,52.706764
-233.68794,96.13897,58.07115
-179.80727,-5.154384,65.55436
-56.876842,-131.49858,66.21487
112.59698,-226.5187,48.77128
277.46454,-251.87909,7.5030866
382.06366,-202.66948,-48.6876
397.94144,-105.49481,-94.1008
337.7467,-1.9903833,-98.957924
241.87766,74.67658,-53.13441
152.00877,116.11795,18.488453
92.55281,134.91856,68.365425
67.81069,144.42029,62.601723
67.20114,143.51079,11.115561
70.078926,123.1511,-38.49775
51.520138,85.47128,-41.66652
-5.5509543,50.04104,3.5892756
-95.560555,37.546825,54.486763
-186.66415,49.85712,60.108444
-237.36124,69.96177,2.7959154
-223.65831,79.65888,-91.088646
-154.1899,71.67433,-175.2625
-60.0568,44.161655,-216.43137
29.913563,-7.8705883,-208.69655
104.472084,-85.96005,-165.30142
163.67003,-172.97571,-103.74312
202.45747,-233.71925,-39.128967
204.80048,-239.43288,14.383038
155.05125,-193.17114,43.394157
54.018856,-128.01141,40.737717
-75.96049,-79.180664,11.546945
-199.46912,-58.94973,-26.860802
-281.01447,-56.920906,-51.81353
-295.4541,-58.458973,-44.33934
-236.00948,-57.47382,3.0043623
-119.96307,-52.724686,80.62314
13.909198,-38.426117,161.29773
121.24467,-3.41989,209.08711
174.55305,60.881668,197.61494
175.67233,153.53001,127.5986
147.93262,262.6523,29.35531
115.57074,365.93005,-54.31299
88.40562,431.75137,-93.155594
62.17883,427.5447,-83.88212
29.130964,338.2814,-45.137623
-13.279915,182.84077,-0.6009302
-60.85561,9.3628,34.982628
-104.841995,-132.50972,58.533684
-133.87796,-219.64758,72.9198
-136.79263,-258.11148,80.52119
-108.29403,-261.27414,81.16024
-54.659046,-230.56912,74.60306
6.5332074,-160.94716,64.57059
54.29313,-62.22172,59.75782
74.48612,32.16568,68.56841
65.806,82.86748,89.69783
39.36222,72.58515,107.17799
13.622874,17.656137,97.868286
6.080108,-45.04032,48.57212
22.733835,-81.63584,-31.2967
50.373035,-77.77357,-113.635414
60.12312,-42.52948,-169.11716
25.534292,-2.7905033,-182.86772
-54.726665,9.460155,-157.15639
-148.21974,-25.689373,-104.35919
-205.32812,-102.91824,-40.463917
-192.26407,-192.97884,17.412405
-116.18231,-259.1456,54.424603
-22.09914,-276.34082,64.67105
37.226208,-239.17528,54.735306
36.038246,-157.2099,37.423176
-10.570313,-46.931343,19.948055
-61.831806,71.39111,-1.1033514
-81.02648,173.4326,-32.20555
-56.800392,234.04259,-71.066666
-4.0879116,236.76985,-103.74134
49.716442,184.35394,-114.01515
80.053604,101.17446,-95.66941
74.335884,22.929438,-56.333115
35.45655,-21.77809,-10.740491
-18.647282,-25.835592,29.337608
-60.821472,-3.5328665,59.80171
-66.513245,23.359566,80.903114
-26.726807,41.449024,90.716225
45.557503,51.39989,83.2644
119.53967,62.192417,54.758358
159.7205,82.406,12.194091
143.26866,115.45759,-26.572248
74.728584,157.73923,-45.334812
-11.50886,196.48508,-44.28106
-67.88005,210.23157,-40.678257
-63.272484,177.74066,-51.872963
-4.8130603,93.19901,-76.78948
67.23733,-25.08024,-95.845535
108.76505,-143.0863,-89.935486
101.02251,-231.5423,-57.93769
57.25876,-280.7738,-14.556964
6.825785,-297.9499,26.122532
-24.930723,-292.20667,60.214912
-26.117239,-263.57886,87.11103
2.253655,-205.13545,99.63232
48.919952,-113.66831,88.55108
94.976555,2.0362012,57.528698
119.90348,121.32493,26.959757
110.89942,218.479,16.62302
69.29008,271.70734,24.591793
9.188585,271.08658,27.694565
-49.473103,223.02747,4.945586
-88.48836,148.77806,-41.44531
-97.4424,76.05934,-89.482864
-77.934784,26.567636,-118.534424
-42.924625,5.2982254,-123.44312
-8.150452,-1.7334616,-109.71071
19.77636,-17.783083,-82.17145
46.88358,-57.26031,-43.892525
80.85818,-111.4707,-3.8918064
115.33134,-152.11638,21.695482
127.26482,-153.79517,21.685486
93.744316,-117.21102,3.2327752
14.185779,-69.523895,-9.393275
-83.03582,-38.7306,8.244782
-156.6934,-27.155571,62.166443
-178.88805,-12.4729805,133.83913
-151.6823,24.57319,189.40033
-103.65147,76.8122,197.76471
-70.07689,117.92964,148.32687
-69.9419,131.31479,59.21223
-94.652084,126.92488,-30.302744
-116.78259,127.37893,-81.216705
-112.908195,139.80122,-77.00396
-81.66697,144.65686,-30.855938
-41.074398,113.031784,26.197313
-9.446801,34.893345,64.76231
8.389766,-67.179436,69.02056
15.4623165,-149.12259,37.129517
8.786583,-172.13805,-22.31517
-20.330776,-126.53914,-91.286446
-68.820305,-36.901695,-144.08511
-110.22488,55.23145,-156.53267
-109.10919,118.47256,-120.5564
-50.91794,147.1638,-52.22697
43.494427,154.17491,16.264864
133.08424,151.66458,56.46589
184.06638,140.63284,60.382366
183.83257,116.407585,42.129143
136.9227,77.75796,25.303907
57.90273,27.345627,26.722399
-29.879717,-32.05741,47.035877
-96.95947,-94.6223,72.11871
-119.29491,-145.17763,82.827034
-91.33393,-164.99577,67.49042
-27.534452,-151.71191,30.416136
48.18213,-131.47722,-9.109368
113.18685,-142.49861,-27.96786
149.92992,-200.30327,-14.164736
147.89653,-279.0884,24.395197
109.27383,-328.81937,63.53841
52.863792,-311.24072,76.46956
7.008582,-222.74481,48.703217
-6.6575074,-91.41787,-14.033546
14.310889,39.635403,-88.02481
53.821667,128.45306,-141.90144
87.92877,147.9974,-150.48357
96.77568,98.21972,-106.666084
72.959694,8.369502,-26.089344
24.917257,-78.006836,58.397747
-27.11769,-126.95157,110.81094
-63.047054,-127.611916,108.272095
-75.213326,-87.48447,51.58328
-70.16362,-21.22599,-35.055813
-58.802177,53.17685,-115.42307
-46.97318,113.768906,-158.84242
-37.110535,141.81773,-155.22954
-35.758076,136.23705,-118.58487
-52.30724,117.855675,-75.53235
-85.537285,112.03012,-45.767094
-113.47116,123.28867,-28.81356
-103.566475,128.97942,-8.109199
-39.498795,101.26748,30.53493
59.40696,36.646626,82.17708
146.12387,-36.56476,123.28919
176.38982,-79.92519,130.13037
136.53764,-74.26296,99.08287
47.38703,-29.954374,50.78153
-54.709053,27.635498,14.223438
-140.09804,79.58286,4.8985767
-193.41675,120.85965,15.7984295
-206.30873,150.95027,27.7369
-170.30864,163.11801,27.804283
-82.73,147.64699,18.541676
38.805786,106.8842,10.730428
151.66234,64.1511,8.80158
206.36278,52.043804,4.267753
178.64738,86.16404,-15.996317
89.21047,147.54024,-54.40287
-8.248581,192.35866,-95.11242
-63.24817,183.7264,-112.87066
-60.008343,119.38078,-92.55015
-19.9104,31.933422,-43.28799
22.87629,-37.646824,6.195887
47.8727,-69.77337,29.070446
54.406265,-75.11479,20.640646
47.78158,-79.161095,-1.2268313
25.578989,-99.913994,-15.693533
-18.7353,-138.13184,-18.296148
-79.10721,-183.92091,-20.029789
-128.2459,-228.18457,-28.937046
-131.90042,-266.9804,-37.08638
-76.75962,-297.91278,-28.86192
14.205326,-315.89197,-0.08129393
95.5127,-313.23,35.836502
130.97003,-282.40207,61.76821
115.42762,-218.45459,72.79988
69.902596,-121.704414,74.991234
20.211079,-1.9933317,71.54024
-17.99319,119.04584,57.358223
-37.695732,213.49284,30.326689
-32.97017,259.4619,3.1318438
0.043665968,250.47054,-3.2895758
53.459606,193.9045,19.312416
102.626976,103.01179,54.39024
116.27731,-6.032202,71.89218
77.51932,-109.61761,52.50646
-0.04281753,-176.51822,2.6065032
-75.50381,-181.89778,-50.6649
-105.03072,-126.23254,-76.81436
-72.842964,-37.847687,-58.92828
-4.9688563,47.895897,-2.6417253
49.005898,113.24745,65.27014
54.86016,161.43842,109.349396
20.477982,198.16077,105.11825
-14.32522,215.95554,54.631664
-14.90823,201.12016,-14.277684
20.190092,153.73956,-66.075874
64.509315,95.18373,-79.66769
90.36878,53.053173,-58.30632
86.98221,39.735565,-22.068184
57.665123,45.631306,8.407355
10.41144,49.892967,23.734234
-42.722054,35.687218,26.283346
-82.49189,-0.6712316,21.989225
-89.84614,-47.83007,11.543311
-62.09467,-84.21337,-11.487347
-19.261065,-90.97281,-53.33632
9.80846,-68.047615,-108.65414
8.487378,-38.540176,-155.37079
-20.06976,-31.678295,-163.70001
-62.13876,-56.069847,-116.3141
-104.66745,-88.905075,-25.051912
-137.16296,-93.5882,71.34039
-148.75497,-50.48542,130.09947
-130.09337,26.38791,131.60672
-79.93905,98.83108,89.26462
-8.673719,129.3477,34.749767
64.24658,102.69558,-7.3143415
114.865486,33.02953,-32.9691
119.70902,-44.269276,-51.342724
65.05038,-91.07976,-67.291214
-40.268913,-86.20853,-73.699936
-160.33344,-35.247856,-60.707832
-247.30122,34.897793,-30.246275
-269.48828,91.50513,1.2939391
-229.29987,110.74952,16.24428
-154.84668,85.655174,11.233456
-74.392914,27.853561,-0.97828877
1.1820809,-36.574123,-4.616116
73.5708,-79.05092,5.7115355
140.2041,-84.71089,25.018394
186.69238,-60.849033,48.61512
196.82962,-28.782911,78.40489
168.11205,-6.3526454,116.278854
115.65785,1.6874833,153.29779
61.20506,-1.6005464,169.77644
19.51786,-14.317328,148.93512
-4.965094,-35.16234,90.91035
-11.781606,-56.305904,13.786176
0.3265019,-63.9482,-57.41855
29.550577,-50.77972,-102.694176
64.7987,-26.817947,-112.958
88.79123,-14.230917,-91.55606
91.58556,-29.461906,-53.076313
80.954796,-69.6394,-16.599522
76.048134,-114.2031,6.221511
88.289444,-137.22304,18.132856
109.38611,-120.04966,28.45662
120.52354,-59.68517,36.853954
113.4032,27.437817,28.337166
99.1139,109.27887,-11.217533
93.53437,152.8995,-75.09963
95.243355,144.22604,-135.8537
82.329895,97.85485,-168.01033
34.57648,46.70709,-169.06493
-41.23343,18.410234,-156.04886
-110.23404,17.260855,-143.83847
-135.53983,25.290949,-131.52328
-107.289665,19.665005,-110.63596
-49.051178,-8.086541,-81.378784
1.0641859,-44.811707,-55.141235
15.6797085,-64.87146,-41.108753
-9.50789,-49.153797,-34.76314
-60.181313,-0.52905476,-22.209269
-115.57556,56.152275,5.6037426
-158.4971,90.2287,44.62745
-179.43878,84.8696,81.822624
-175.74619,44.64194,104.57786
-148.37572,-12.739763,107.00256
-99.508354,-69.750916,92.02915
-33.89168,-115.16177,71.24134
36.766632,-142.00601,60.819508
92.02578,-145.62425,71.86987
109.70483,-126.1701,100.72111
80.39947,-90.593,129.4466
18.404224,-48.270462,139.099
-43.49349,-3.2691214,124.50738
-75.60085,47.866253,96.57122
-72.62552,109.15289,70.81335
-54.316387,175.25978,55.176743
-42.717888,227.97423,49.10222
-37.717907,242.86813,51.475887
-17.238752,202.72954,64.840126
35.73484,110.2524,89.3361
106.84298,-8.31784,114.22195
154.32254,-113.53389,119.72176
142.3063,-172.92079,91.17486
71.69047,-177.0828,33.145752
-20.576105,-138.83926,-30.638527
-90.702896,-77.23595,-72.88608
-116.78763,-2.8305185,-81.06451
-104.01514,81.902565,-63.673706
-69.31228,170.84773,-40.70097
-24.651081,247.30553,-27.593147
27.61442,290.9278,-26.141834
88.49898,290.97125,-28.47258
153.50453,252.11638,-28.72246
207.99306,188.71115,-30.71686
230.35855,115.08445,-44.26704
202.70016,40.45286,-73.94244
122.90967,-30.529676,-111.83516
8.773174,-95.46901,-141.87561
-109.87483,-152.6076,-151.21922
-204.43736,-199.59702,-137.10448
-256.28366,-232.52869,-103.69177
-258.4432,-246.24147,-55.596592
-215.59427,-236.40065,1.993786
-145.11234,-202.49438,56.978317
-74.06129,-150.29623,88.84753
-27.446367,-91.95745,79.602776
-13.659866,-41.751602,29.638653
-19.994942,-8.041097,-37.510902
-23.591183,12.726987,-88.61001
-8.669956,32.5566,-101.911865
24.207914,59.150906,-78.62269
62.133152,85.3398,-37.163742
90.554184,93.28557,1.8807703
101.51502,72.16675,26.776949
96.00722,32.642227,35.43482
82.14128,2.5614045,29.977758
70.86383,6.4700785,12.578789
69.761536,47.139446,-14.046795
77.40357,104.00432,-43.89413
83.31013,146.42708,-66.98688
76.13725,148.71579,-72.43748
54.64379,98.40343,-53.239994
30.559122,-0.68579966,-9.752477
18.05137,-127.60501,49.420055
18.399448,-248.73862,108.95868
16.266924,-331.14017,151.15312
-5.6201644,-358.71362,163.48563
-46.248714,-337.60513,146.6649
-81.7806,-284.84695,116.35249
-83.543236,-211.57103,93.98876
-42.363476,-118.5808,91.56024
23.36012,-8.036346,102.70815
81.60168,104.178734,108.334274
108.029854,192.0243,91.57636
97.583275,236.54568,48.878128
62.632057,238.23413,-10.306178
24.543882,211.87962,-70.62025
3.7872021,171.652,-116.45817
9.438361,123.76747,-134.97627
31.926664,72.21423,-121.06503
46.961544,26.017925,-83.99962
32.375355,-3.963206,-47.099575
-13.696436,-15.33739,-34.23654
-69.16821,-17.662846,-51.305626
-102.847374,-23.032473,-80.21488
-95.73331,-33.6299,-93.555374
-52.79941,-40.30759,-77.6958
1.2126874,-33.844036,-42.95396
36.8955,-16.40282,-12.424182
36.104874,-0.62617725,-1.9407034
-0.05653456,2.9456515,-10.132153
-55.098072,-2.7075417,-24.547487
-109.43789,-2.746077,-33.792667
-151.62524,15.350145,-33.440136
-180.26471,47.788033,-23.870913
-197.41135,74.161476,-6.726793
-201.77882,72.81091,15.171234
-188.15775,39.730305,36.204338
-151.69392,-5.1700134,48.62346
-92.13161,-30.629297,46.231552
-15.945147,-16.15483,28.524109
63.47916,32.990917,2.47662
129.04999,88.3486,-19.591293
167.62733,115.51524,-26.034536
177.37802,94.074615,-12.940373
166.73303,28.325998,13.132086
144.36426,-56.247078,40.00475
111.101875,-127.52421,58.659927
64.06342,-163.13559,67.767075
8.234593,-158.72366,70.202896
-40.23844,-123.853096,66.86135
-65.83094,-70.696594,55.584038
-68.01961,-6.151299,35.7939
-60.80526,65.93552,12.016513
-56.76083,136.22473,-8.438181
-53.409264,185.73538,-20.364418
-37.1902,193.02861,-22.34476
-0.11189343,148.63889,-15.223877
49.46753,65.004486,-1.9386951
92.80265,-26.966312,10.579796
115.98752,-93.11639,12.765402
118.816505,-112.978294,-0.031348694
110.38583,-88.36181,-20.245533
98.25919,-40.209785,-30.78512
82.414665,2.9882472,-17.984812
58.26368,19.336218,16.781567
23.81059,4.407349,58.0323
-16.659576,-26.566765,88.11026
-55.201218,-48.37376,98.28551
-85.59396,-43.688583,90.271286
-106.14783,-17.117867,70.245094
-118.20988,7.107296,42.96552
-123.04826,4.1689653,9.873296
-120.24146,-30.948986,-30.097424
-107.906265,-80.0102,-78.37221
-83.66226,-117.97305,-132.7796
-46.706547,-133.14046,-183.27815
-1.7246681,-131.9189,-212.62563
38.33238,-125.68909,-205.36444
56.56429,-115.48903,-160.02377
44.502075,-90.854164,-93.62706
12.859868,-42.852654,-32.73977
-12.401281,23.432262,2.7148767
-9.692095,89.93118,10.300453
19.166298,138.49612,3.4629107
49.37584,162.85979,0.87645334
54.245655,169.4072,15.180503
27.695131,168.22379,46.878056
-12.126291,164.21623,84.68255
-39.218884,155.94102,111.66517
-38.916622,140.94542,115.27575
-13.709525,120.373276,96.22096
24.404963,97.83477,69.25319
63.46776,74.75857,53.13408
94.8623,48.345585,56.14043
112.62765,14.642229,68.99989
114.46933,-27.079779,72.19573
104.39374,-73.439156,52.287228
91.7252,-119.006134,13.413192
84.338326,-156.92612,-25.99894
81.36014,-177.49144,-47.972935
72.848755,-170.12437,-47.472485
47.836994,-132.07596,-31.98328
4.072229,-76.70933,-11.262595
-48.89373,-29.278446,9.861302
-95.5204,-8.962825,28.217628
-123.634865,-12.845017,35.7902
-129.88159,-19.395071,22.672403
-118.43241,-10.006375,-10.215356
-96.21465,12.809416,-44.178535
-69.56828,29.266186,-54.67211
-43.821987,23.54283,-33.905815
-23.557558,0.0059741572,-0.59580505
-11.591067,-20.940437,15.424084
-7.6493955,-20.755026,-0.7467186
-8.652626,3.8938289,-37.988758
-10.082534,42.013123,-71.38081
-6.253561,78.010574,-81.784035
10.158342,100.332924,-63.747826
45.570217,105.197266,-20.768301
98.33503,96.71579,39.157104
152.7603,83.8492,101.16147
183.44705,73.909004,142.33704
171.23724,66.24148,141.06279
118.976715,52.643208,92.54103
51.75877,25.999384,15.934637
-1.113239,-10.613574,-55.48989
-27.633184,-44.222,-94.52822
-38.875706,-62.40126,-95.26942
-54.230736,-63.772873,-72.897896
-80.61985,-58.01018,-49.560947
-105.4188,-55.49789,-37.557873
-108.90238,-57.224598,-32.62233
-83.131775,-54.839016,-22.066334
-39.020954,-40.07029,0.04639781
3.7176406,-13.248606,25.103697
31.987766,17.684526,36.95174
44.851006,45.424187,26.504517
46.593994,68.524994,-0.14559272
38.344925,87.50222,-26.234138
18.52138,97.682396,-34.985287
-10.459151,90.02203,-17.313944
-40.00456,62.128937,25.191463
-61.92844,27.922867,79.09332
-75.75595,12.57335,120.887184
-87.14784,33.48683,126.47741
-98.99598,83.45769,86.59715
-105.98072,131.85005,16.235197
-98.97559,143.95833,-52.69068
-73.95412,103.40757,-91.471954
-35.93096,21.23796,-91.24395
4.414643,-73.04474,-63.94034
36.165188,-150.04604,-30.578989
51.22036,-195.19646,-8.770516
45.847836,-210.97978,-6.707751
22.560972,-208.3617,-22.361242
-9.343293,-196.87833,-45.133133
-37.12588,-181.45787,-60.80282
-50.36791,-165.02463,-60.098045
-44.74951,-149.59865,-45.62499
-21.935265,-132.91406,-30.085718
12.283263,-106.72017,-25.881145
49.493877,-63.25706,-35.06856
80.632835,-5.410463,-48.447056
99.453995,51.75947,-53.26019
105.47213,92.37854,-41.421
103.21985,112.71043,-12.116814
97.99411,121.54411,29.987648
91.80069,128.41547,76.40761
82.38978,133.7051,115.18687
64.93912,130.42967,132.85501
34.79529,112.61651,119.98718
-9.1370325,79.78748,77.75834
-61.089584,35.985718,20.150269
-108.206024,-10.747387,-31.360868
-136.0166,-47.603123,-58.475174
-137.04305,-61.423466,-55.490433
-115.33716,-49.52323,-30.852894
-82.41179,-25.74688,0.37572682
-48.36802,-10.921813,26.975534
-16.810547,-14.221837,46.24069
12.401323,-25.245789,60.06242
37.27492,-26.598509,68.60312
52.243065,-13.575951,69.63965
52.616714,0.6281548,63.704945
38.89441,-1.0667028,56.94702
15.239648,-22.779219,56.02738
-15.583778,-53.191395,60.108326
-52.831066,-76.80209,60.28808
-90.72412,-84.55385,48.886314
-111.56829,-74.163315,28.692535
-90.886955,-44.326252,10.937408
-15.943683,7.418983,2.9356558
96.88301,80.10812,-1.5565538
204.06767,163.72362,-18.042194
259.22888,239.30408,-55.83048
242.2299,285.76437,-105.798325
170.25076,288.55664,-143.40015
83.28671,244.27808,-145.3814
17.374863,159.16759,-106.65095
-13.791492,44.72143,-43.826992
-18.422474,-84.35381,16.56382
-12.805069,-208.46962,54.841915
-7.511807,-302.57965,66.9362
-3.5680478,-342.60977,60.86001
1.0690339,-317.9013,47.25014
2.6012983,-240.49313,32.713818
-10.415461,-142.13544,18.543043
-48.611588,-59.12788,1.6387496
-109.97268,-14.427325,-24.203274
-176.25793,-7.7352176,-64.380104
-222.84077,-18.286257,-116.15661
-234.61703,-18.00818,-163.8502
-214.53828,11.868371,-184.37634
-178.18713,69.62276,-162.26515
-140.41566,134.19542,-102.138245
-105.682175,178.22404,-26.850637
-68.31398,183.73413,37.377014
-20.036041,149.59874,75.43433
41.681923,88.118454,86.16113
109.086464,17.530733,75.38943
165.2733,-42.614887,49.715748
191.02333,-74.21241,17.066093
174.73936,-66.68399,-10.317499
119.85321,-25.624815,-18.239088
44.592907,24.830221,0.83099073
-25.611929,52.795025,40.262154
-67.69187,37.54914,80.64291
-67.82651,-17.448898,100.34928
-25.58245,-87.515366,88.12247
43.74226,-142.84485,49.29225
111.67414,-165.52542,2.2158139
148.36523,-156.36662,-32.147285
140.07835,-129.0178,-41.159153
98.80234,-97.46977,-26.214012
52.758682,-66.5928,-0.76196736
23.549816,-32.340183,18.093449
10.409468,9.702678,20.058525
-3.65827,56.100574,8.024859
-31.07347,96.16574,-4.5962605
-65.84438,120.93543,-4.9203143
-89.25909,130.93916,8.0639305
-86.53316,134.2396,22.006395
-57.02232,137.22942,21.910465
-11.494399,139.06818,3.5536647
35.887676,136.0441,-23.158756
72.50508,129.69951,-43.529507
89.64744,127.56907,-49.75059
85.948044,134.37962,-43.49209
69.56531,143.69328,-29.421366
53.5618,140.32278,-9.329737
45.799797,112.02722,16.632076
42.563,59.216106,45.212486
32.24842,-5.584614,68.90736
5.16064,-66.0231,79.63883
-39.070995,-109.79545,73.07628
-89.941154,-131.48424,50.94726
-128.90437,-131.53975,21.864767
-136.28416,-114.00319,-0.37176955
-102.55535,-84.13139,-4.0434303
-38.15233,-46.903687,9.914349
28.914082,-7.693572,24.577673
70.17951,25.754375,19.031712
75.28821,43.552498,-11.899342
54.94362,37.92277,-49.54485
26.949474,8.16443,-65.322395
1.372986,-38.43712,-44.841587
-21.252213,-89.55788,0.3331341
-42.297184,-130.1065,42.617798
-61.111813,-142.64532,58.2028
-78.57933,-111.1076,39.061966
-99.08963,-31.140099,-8.063987
-124.22564,80.04162,-68.2763
-144.9081,186.69576,-123.84117
-143.47252,252.8202,-158.90404
-106.0816,261.79526,-165.5567
-33.791267,220.69371,-147.56422
57.256023,147.90202,-116.44982
144.10762,59.105434,-81.97951
205.49059,-34.609245,-46.320034
227.25977,-119.27005,-7.852709
206.80925,-175.25972,30.2694
155.6857,-186.51822,57.378384
95.15712,-153.12126,62.669773
43.632942,-93.221245,46.033714
4.9911656,-31.381044,21.703676
-30.672642,15.551491,10.431709
-73.61723,42.669872,25.667082
-121.51481,50.74361,63.883053
-159.90768,39.174076,106.016266
-174.67409,5.810956,129.18547
-162.90306,-48.428467,120.930534
-131.91469,-116.7787,86.620995
-90.16236,-187.67798,45.508682
-41.729385,-246.29097,18.70443
10.378343,-275.1876,17.307554
58.90584,-258.2151,37.683613
94.331795,-190.07784,65.43627
113.77206,-85.26057,84.5401
126.27497,24.41178,86.059975
145.89247,105.6407,71.74049
