ax,ay,az
-5.545733,-0.6519815,3.863533
-5.412456,-5.272617,5.961336
-5.4165874,-1.9553524,9.540527
2.6004226,-2.7571588,5.411131
-2.4627974,-3.0740495,2.0764875
-2.8400903,0.011155928,1.4878398
-3.3841798,0.3877874,1.384615
-10.093536,4.6871977,0.54322433
-6.34725,2.4680362,-1.6511923
-5.079534,-2.489532,-0.9574599
-5.276974,3.0030003,0.98145294
-4.950547,4.2082624,2.8216612
-2.2128417,0.98329675,-1.8077898
-3.788011,-1.9875486,-2.372469
-8.809272,-5.735058,-1.4924989
-5.1388416,-5.9826508,-3.6660209
-3.1113722,-5.857468,-2.6398158
0.17656574,-0.60438657,-5.9901342
-1.2289666,3.6664762,-5.7805023
0.40198427,4.352222,-3.289815
4.7730865,3.423328,-3.574687
7.7511635,2.4270391,-0.49657258
12.461001,8.826645,-0.44833937
7.3326497,9.436445,1.0212599
12.143973,7.2704144,1.9173702
19.134706,9.735811,-0.5518841
12.170424,5.1649246,2.5969217
7.1860833,1.7959435,2.2004666
5.8210597,4.8242936,6.522639
4.725668,0.55906415,7.522164
3.6604605,-3.210371,0.782518
-0.43325663,-3.1223063,3.7972229
-3.1314945,-3.2572625,6.28905
-3.69721,2.381598,6.109442
-2.4632246,2.5340924,-0.06897179
-1.4209251,-0.11636832,-1.7023585
-2.191865,-0.35611764,-3.3225687
-1.658946,-3.7311156,-7.930029
-3.505593,-5.577322,-3.3069134
-3.84992,-7.9013352,-0.8431183
-0.13358799,-7.4646287,1.6022167
1.5047423,-6.740048,0.08802723
0.10932192,-7.3731976,2.8948402
0.64209676,-6.052048,0.5470845
0.15593286,-6.1280794,-6.5920415
3.1272762,-4.5688186,-2.9340973
4.188145,-4.7907133,-3.0493736
-2.1366546,-4.1713095,1.1153581
-3.1573622,1.5844901,1.2706195
-5.3030286,0.55406576,-7.1108265
-6.0919123,-5.3773685,-8.305789
-4.7439094,-1.2649345,-3.2439048
-3.5980573,-2.2612455,-2.3372924
-1.3870107,-4.8993077,-3.4233484
-0.31790474,-2.296837,0.23058537
4.483742,-5.060542,-1.6584334
1.980247,-2.7341933,0.2781841
-2.7533262,-5.6003757,5.0552006
1.1390815,-5.790471,-2.2242105
2.6304927,-1.9001501,-1.0778699
1.9400288,-2.3590019,4.4549584
5.051285,3.2155256,-0.19513026
4.8698425,0.015775938,3.2119408
0.08403735,-0.7095504,5.1760745
-0.54492855,6.634142,1.5228313
-0.95620143,5.5502925,-1.0417099
-3.221892,4.6485248,-0.3583473
-6.260913,6.3246503,0.40320975
-6.2769985,5.363629,-3.349815
-3.0262387,4.406067,-1.4479039
-5.324969,2.8911593,-2.857782
-5.0693727,-0.5609026,-0.33077356
-2.0128531,0.65354556,3.4272277
1.8077148,3.1507282,4.454013
5.7407503,1.218982,7.426983
4.910196,-0.24243794,3.0988538
3.0674791,-0.89770854,0.34353173
2.7946455,1.0722646,-1.1054763
6.3526998,3.023461,-1.8199514
3.4776793,-0.14960904,-0.27458292
-3.5715532,-1.5564232,1.1585131
-5.341898,0.29812682,2.5622091
-2.9743865,-0.7962255,4.4396787
-0.7923843,-4.0460963,2.840957
-2.109968,-2.466881,-1.5268813
1.8654796,4.0703883,2.646104
2.614447,5.319638,3.9942636
-3.1885207,4.4168015,-1.5448782
-3.419816,5.166396,-0.6101923
-1.242993,0.81897694,-0.94741756
-2.3746176,1.3425413,-2.469311
-3.1061573,5.6598935,-1.9527494
-2.2171178,5.2957487,-3.656118
-2.4662187,-0.011930865,1.5812837
0.291191,0.25647008,0.24818666
-0.37775642,4.1042075,-3.430853
-0.9809514,-0.5346456,1.7425714
1.271632,1.7907441,0.10128545
-4.109427,1.1842656,2.3007233
-6.8652296,-6.222961,3.3792236
-4.119878,-2.8392112,-1.1712703
-7.3218675,-1.2048551,-0.7106535
-8.47314,-3.144289,-3.185638
-2.4255433,-0.12678318,-3.112174
-5.972796,1.9760226,-3.2713585
-8.733702,-1.2083507,-4.5246706
-6.116619,-5.68864,-1.4567174
-5.0778384,0.5509105,-2.1781282
0.12536529,7.245042,-1.5391803
-1.6006507,2.121732,-0.6956676
-2.6587806,4.3479075,-2.675126
-1.7909285,9.6555,-2.6381578
0.42422354,4.905628,-1.3987491
8.258724,7.2388678,-1.0069219
5.424049,8.095677,0.5206
2.3927202,1.9097936,2.874547
2.828855,-1.3154931,4.3059764
1.5244269,-3.6208723,3.0322542
1.6670749,0.13904853,-0.57338995
0.78304815,0.15609507,0.03459776
6.042667,0.2244233,0.64925575
6.5988436,0.8671747,-0.6212987
1.3716472,-1.020126,-1.2596244
2.0851502,2.272676,-2.2445564
-0.6597338,-0.9636625,-2.0733268
-4.470947,-2.7604458,-2.542896
-4.500435,-4.498878,1.9378357
-6.7467055,-8.949969,10.274328
-5.9624434,-4.6031294,5.800335
-5.881211,-4.955985,1.7061893
-5.795338,-5.3860536,5.6574063
-1.4268554,-3.538954,2.5759275
1.2826908,-7.515299,-0.9043075
2.2713053,-5.983197,-1.0845798
0.9555632,-3.5787098,-6.2754664
1.8551284,-2.3639717,-12.733261
1.5676259,-1.078824,-10.367341
-0.6279731,-1.8117353,-7.637777
-1.9829943,1.1693487,-2.7856944
0.83195215,0.96371573,-0.004023339
-0.26609963,1.4726715,-2.4717875
-5.7946506,0.4211772,3.4062738
0.114886455,1.3664888,2.369386
-2.5304906,6.341904,-5.295607
-3.9923005,1.6925398,-3.0757272
5.26005,2.987277,-0.38746798
3.487401,1.3794149,-6.374176
1.060228,-6.21139,-5.1848135
-1.0304105,-4.1055307,0.16438891
0.4215466,-0.077468745,-1.2268695
3.308581,2.2194686,-0.002464236
2.112955,2.0797338,-1.0368183
0.6186083,0.9598163,1.3149836
-0.74803776,0.60252774,2.7661982
0.54808944,-1.6737279,1.5245819
-4.5358763,-5.7361093,4.8216553
-3.3189204,-5.083429,1.0039893
-0.41198972,-0.7897246,-0.064229235
-4.2826085,-0.7908731,-2.755637
-1.054814,0.69214153,-5.622024
0.914805,-0.80416423,-4.1804028
-0.84256816,-5.562724,-7.356653
-0.093069226,-0.4766952,-5.0234222
-2.330516,-3.7479815,-1.982306
-3.614028,-3.4626033,2.2056503
6.6413326,2.1622355,4.810272
6.124183,-0.84501886,2.8211267
-0.8327974,3.3876462,2.4410355
1.5638125,2.3454428,0.31641498
2.649451,0.7258035,1.729781
5.857348,-0.41716993,2.7376819
2.942952,-8.463522,0.39875937
5.6336856,-8.149442,2.742497
8.028851,0.8108744,5.3222504
3.7543576,-0.9595316,2.5585454
5.3057647,-5.584212,3.1041946
-0.009459105,1.2924026,1.2875497
-0.20585185,0.6317048,-1.825208
1.2339084,-0.07406789,4.4264607
0.8552812,0.063318565,2.2284057
2.8718357,-0.96936655,-0.18556635
2.0987148,3.9879656,1.7587427
1.6368948,2.344658,-0.39829633
0.95366013,3.6039417,1.8627154
-1.7375953,1.3089229,2.1365547
-3.8744795,-2.5757864,1.6876277
0.36960825,0.39030907,-1.8632481
-1.7750297,-2.08648,-2.8344986
-1.356682,-3.4865205,3.1763914
-0.041459538,-5.8270955,1.0524791
-1.041868,-3.7605276,5.031846
7.0156927,-3.870541,11.178943
3.3118587,-8.856247,2.1284437
6.0389943,-8.274258,4.332368
6.801771,-8.712533,7.7671723
-2.2118108,-6.200521,-0.38605234
3.4617822,-3.900851,1.1583154
0.034983285,-2.8284183,-0.42583048
-2.4263666,-0.18889295,-1.4476889
-0.9672664,1.8589027,-1.1220907
-1.2436831,0.18061766,-4.5826516
1.7161217,1.3492285,1.1625814
-1.0829155,3.5290644,0.3100008
1.3540522,0.50294155,-0.4786728
-0.685083,1.7669437,4.2602973
-6.754719,0.59860384,-1.4638374
-3.7496626,2.8530595,-7.5405493
-3.1801,5.030653,-7.6077704
-0.8683901,-0.6847115,-1.8433661
2.179512,-2.416958,0.07518261
-2.2245903,-2.9823837,-1.2345467
2.071571,-3.4784384,5.276724
4.515688,0.7765978,4.2203927
2.9415703,2.6929898,6.9114375
4.5293775,-3.9174485,14.22622
-2.469088,-6.3687034,7.0676455
-3.0120797,-4.9903007,5.8741484
2.7357643,-3.1987376,9.037947
3.692683,-1.5899564,4.066347
7.252558,-1.9044596,-1.7403657
6.7279086,-1.6573538,-0.08462629
1.9275016,-3.395112,0.55143666
2.0435343,-1.4708681,-0.4314683
2.4443567,-0.07603624,1.6732966
2.495646,3.3621428,-0.08965049
-1.0112958,2.594972,2.8830433
-2.3175018,-1.0738205,5.3928976
-2.6617439,0.39221027,3.506946
-1.6704237,-4.655728,-0.032057036
-0.2571645,-3.1462305,-2.3854337
-3.6368036,-1.0652094,-0.16174407
-0.5088834,1.9748799,-1.6813052
1.0282396,4.8383813,-1.0859499
3.582354,3.5120044,0.9515928
3.4286773,3.7629893,-4.6081576
1.0420061,-1.9330941,-1.3509943
2.3961146,1.1380988,2.5890963
3.3598309,0.94773996,-0.64644295
0.84091175,-5.9883533,1.0822766
-1.3693316,-6.7352467,-0.27133158
3.2278166,-1.0408832,3.1209617
0.101064,2.1688423,4.697174
2.1230373,0.322567,-0.6080183
2.5725622,6.6025763,0.65346366
2.014337,5.2464004,1.9422053
4.652149,4.5561934,1.2755947
1.207533,8.322021,2.6757934
3.6083655,3.7157836,-0.31490785
2.3977633,-0.7835646,-2.2866833
1.4801242,-1.6275427,0.52267903
-1.3271537,1.0994881,-4.5835185
-2.4882975,-0.8949023,-2.5135276
1.6538768,1.2761544,-1.5859624
-0.50569147,4.4989295,-8.115364
-1.13224,2.932937,-3.4420514
3.836593,3.882519,-2.5602314
1.9255929,0.058690965,-2.4715164
-4.048057,0.026551733,-1.3562931
1.2154465,2.947459,-0.6969332
1.2023356,1.078154,-0.17677428
-0.4556494,-0.81878126,-1.6281592
1.3880792,1.4051288,0.11341952
0.41265023,3.5030448,-2.6022427
1.5099081,4.295779,-6.4438148
-3.4882152,7.463794,-9.631415
-0.73476875,4.1488557,-9.044632
1.8785044,2.2830138,-2.5925465
-1.33648,4.2197113,1.8742139
1.3423064,0.28302658,0.61123353
-3.6789453,-0.6086419,2.5931053
-4.0379596,4.123451,5.987017
-3.8510625,1.8732182,0.7459093
-5.622066,1.8987659,1.0246035
1.6361548,8.221142,2.520979
1.0652039,5.089912,2.5087545
2.272813,4.3674545,7.6576147
5.2855535,7.54665,6.6843057
5.450525,6.0842924,1.3233913
6.8324966,2.1343274,-5.2734227
2.4079123,-0.022431638,-4.275253
0.2586695,1.2060481,-0.19277847
1.2427976,0.21753591,-6.640907
1.6680399,-1.7492619,-7.834244
3.1883285,-1.2993404,-7.3710346
-0.7339902,2.423414,-7.708097
-4.4341125,4.582296,-0.078289375
-2.6931078,7.1169314,1.9593182
-3.6302164,8.5375595,2.629159
-1.4907525,6.2008734,3.6618783
0.5098913,4.0966935,3.9179459
2.663497,0.54978865,9.508196
5.623975,0.5368943,3.5769994
5.011105,0.33419812,-2.676056
5.8766947,-0.10149599,0.70833224
2.6797574,3.8378282,-2.9783778
-1.8841416,6.9440045,-0.0633952
-1.7330793,6.200625,4.049828
-1.1591111,2.9385896,2.2812173
-2.538837,0.85801405,-0.85247874
-2.618865,4.522948,-7.0139966
-4.052777,9.296258,-4.98204
-2.4316342,1.686841,-5.258091
-4.612367,-0.5865531,-7.0317683
-8.089229,-0.79998225,-5.6068277
-3.4818244,-3.850954,-3.4132075
-5.8023887,3.5271819,-1.6235077
-2.6602933,3.9091032,-3.239629
4.666464,2.2871695,-0.23728542
2.5900042,-1.2633075,2.2226918
0.019557323,-6.9318314,2.8136055
0.49111605,-1.6295079,2.277108
-0.7644114,0.7082228,2.9696531
-1.0921043,-5.2937846,3.9471471
-1.5834761,-4.106386,2.7420187
-4.5432873,-3.5805085,3.887912
-3.9479928,-4.9267344,0.4369842
-3.073655,-3.6630042,1.2949295
-0.26707986,-5.176265,-2.8476813
-1.778095,2.1822007,-10.710237
-1.8952829,3.1416178,-2.9757762
-2.1075518,3.579427,-1.9518555
-4.4570627,6.035526,-2.6260798
1.4513209,-2.3502367,3.1825027
-2.0105312,-6.2702045,1.0442702
-2.6249125,-7.3377075,-1.8427657
-0.6984494,-4.6286626,2.507034
-2.9021466,-1.0186431,4.5954976
-0.30428094,3.5636377,8.007636
-2.5625932,3.5073564,15.295746
-1.10297,-0.7197191,8.258743
-2.2755373,-1.49826,3.547444
-4.7375445,-2.8196957,6.763752
-3.945184,-0.44492793,-0.9165627
-3.969201,-2.6856196,-3.1323342
-0.1318864,-1.6594523,-0.4931093
0.16846958,-1.1349752,-1.5329858
-1.6061916,-4.257761,-3.1332898
1.2672784,0.33043486,-7.4716096
-0.27060518,-0.92308545,-5.7238812
-4.18789,-2.155597,-5.0031357
2.659986,1.1256654,-1.9753288
-1.1327388,-1.9202486,-1.5199323
-7.085498,-4.217026,-14.292439
-1.4138129,-2.41338,-13.798949
-2.7427313,-4.069441,-9.9699745
-2.4146266,-3.6560209,-10.972632
-1.8445725,-5.6533766,-5.3592505
-0.40952677,-5.723607,-3.5846648
0.0891892,0.714438,-3.8949108
-3.356792,-0.02906056,-3.5491285
4.7083144,0.887586,-1.3979512
7.0414767,1.9539188,1.9331661
3.6827908,-0.759389,2.4529314
3.1635756,-3.7676864,4.4504414
-0.120710164,-4.850796,5.488778
0.35750866,-6.53551,-1.0152036
0.9815601,-7.2368317,-1.7592175
1.3184277,-1.7756935,1.1064513
-1.2017977,-2.1807585,-2.0740483
1.0500848,1.2337513,-1.2618834
3.9377928,1.1639973,1.2377582
3.1127996,-3.2409892,2.232334
5.668185,1.5533843,-0.57394856
4.2498784,-0.44081208,-4.1839943
3.570105,-2.5629861,0.3650216
-0.25292036,-3.001223,2.1560555
-0.7145197,-4.763961,0.92661756
3.8301187,0.1850479,4.249636
2.8743634,-0.78891045,0.6314856
3.698939,-5.7119236,-0.5316516
0.44848445,1.1612997,4.6716914
-2.7564557,6.095726,4.3842506
2.5982013,1.5816188,2.5756555
2.3764017,-0.65196025,3.4610076
-2.0597053,-2.9477868,4.3220916
-0.06914873,-4.3292394,1.0607722
-1.1370193,1.1379741,-1.8009543
0.054520555,2.0951586,-0.49172306
1.9177977,0.36734918,3.696463
1.020542,2.3647075,3.3990016
2.217239,-0.5028927,3.0248778
-2.014138,-0.40585217,3.9185402
-0.40837345,1.5103738,2.0661943
-1.7641975,0.96166736,2.940424
-1.3304998,0.570853,-0.88553905
2.1106617,-0.79207635,-4.194676
-3.6230776,-1.3101573,-0.71202505
0.74499345,-2.2684467,2.1758373
1.5760741,-2.8388774,-1.1824727
1.1072178,-2.735108,-3.8945308
3.0802858,-1.4833076,-0.77638716
-0.39289114,-0.21866928,-2.2693892
-0.72292745,1.5578666,-1.954446
-2.085063,4.4361696,-5.3065643
-1.9595449,3.160792,-7.5624847
-5.58034,1.8880544,-4.66407
-6.9687696,4.890321,-3.3094327
-4.1876316,2.6971574,1.4236443
-3.7688377,1.8539546,0.39543837
-0.3142108,2.400766,6.339054
-2.079388,0.070915245,8.270841
1.2751298,1.4904056,4.898655
5.117532,0.5826873,6.639482
-1.9075899,-0.625379,3.9237747
-0.06640347,2.565766,13.420939
0.8354945,5.9066925,13.743666
-3.951454,6.279872,2.4232702
-6.7182035,8.1765,2.4175482
-7.3542576,7.592512,2.0745244
-11.850889,5.7585626,5.5717893
-13.264267,5.977716,6.064641
-0.80964726,7.803935,-0.18809669
-3.299345,7.9386334,3.9413776
-6.460884,1.6687576,10.401631
-1.3187146,1.4608217,6.512264
0.65462315,-2.5248375,3.4135365
6.1832576,-3.0336397,6.069742
4.0982237,-2.1099331,6.4674706
5.5355034,-4.6474457,2.5832984
6.1528373,-1.7789164,-0.75759757
4.828649,-4.277818,0.8465077
5.4123297,1.2015501,3.3214478
0.46438977,-0.29363012,1.0087421
-2.065766,-1.0764911,-3.0587025
-6.2855053,-1.5903635,-1.5675703
-9.951672,-1.9729966,-2.4698625
-6.948729,4.3204727,-3.8418107
-4.957407,-1.1099012,-3.523052
-7.479789,2.5078638,-4.529033
-2.448772,-0.41615853,-2.8555608
1.9776593,-4.241769,-3.7272904
-2.2064922,-4.9984016,-0.8659006
-2.2578194,-6.126329,3.7416067
2.4596741,-1.2847052,3.2718291
7.6469855,-3.389718,1.9539167
11.767961,0.38336045,1.2752144
12.796828,-0.07750739,3.4392002
7.561383,-1.8707427,4.5380464
4.081016,1.9109291,2.028632
2.7227418,1.6220784,1.1453282
-2.263052,3.7162755,1.8909662
-2.939249,3.5631003,3.8170621
-1.8428137,-1.791159,2.6132398
-2.9158282,-1.8441746,-3.8824227
-2.4944854,-3.0381582,-3.3445551
-2.1695213,-3.1280618,-3.3510108
-3.413066,-0.17735966,-8.225379
-7.4349027,-5.1231103,-7.7719646
-7.103586,-5.760743,-8.751493
-1.9424107,-5.1561913,-4.3991137
-5.008463,-4.290299,0.0319911
-3.3229916,-2.3900452,-3.7610583
0.08312459,-4.064668,-2.1403208
-3.3232386,-1.7070588,-1.2404828
1.7970045,1.2002866,-2.7464495
1.6543175,2.5071204,-1.6239449
3.7639472,3.0239868,-0.6818672
8.329269,5.394868,4.087024
3.837297,5.759069,6.229369
5.365506,3.8019412,-1.6156666
4.994515,-0.20957512,-5.8912787
-0.08937376,1.0183222,-7.2601743
-3.1361716,6.629704,-5.854431
1.5059068,-6.067479,-0.3145364
8.455974,-8.07166,-1.2372652
8.095504,0.3637706,-0.7993685
6.4792724,-7.156073,4.517619
1.2715899,-4.4583483,3.9419708
-0.7411832,-0.21159178,-5.06994
1.6189226,0.15932727,-5.7884383
0.045559146,-0.5054061,-1.9870151
-2.8664217,-1.8843907,-2.58397
-0.83230376,5.600814,-1.8925706
5.380589,4.6461797,-1.3151052
3.549525,4.166719,-2.2375238
3.8758767,4.2335105,-6.8862214
3.526197,-3.6895952,-8.05767
-0.93946403,-4.9514422,-7.5927706
-1.9958383,-3.4063852,-6.0892153
-4.260197,-0.807097,-7.293385
-4.688787,0.32190573,-7.275395
-2.9363606,1.024482,1.1564094
0.441101,4.511652,-0.32729486
1.711799,4.2177215,-0.37372074
3.8081768,5.219211,1.9078429
3.879632,4.8012123,-3.5385342
1.5922766,1.7981277,-2.0820737
4.3165045,0.11908934,-2.1126616
6.8913245,0.104495,-6.4120708
5.9731383,0.8537249,-0.46772462
1.6929928,1.6659029,4.5925574
0.5919907,1.7105678,6.540475
1.9650805,-5.6800985,7.34042
1.5140469,-4.2193213,-1.767739
0.6883566,0.583159,-3.3577561
-3.7031605,0.45626438,1.7005315
-0.24547192,2.8796818,-0.4858751
5.0910587,-2.105303,-3.6871672
-0.5175017,-3.9579892,-2.6554222
1.6433636,-2.9419582,-2.4945738
-0.27870533,-1.0497249,-0.5693309
-1.4041914,-0.99700695,2.7717571
3.6758027,3.3670876,1.4569942
-0.08934423,10.120014,4.510429
3.3590539,5.3399057,2.6688652
0.36802334,8.550586,-4.5070524
-3.34631,11.953732,-8.728782
-1.2746146,7.0698967,-11.907841
-4.9667053,2.4130478,-4.263514
-3.1004658,1.964129,0.48088437
-1.353627,-2.016304,-1.4462641
-0.8480289,-7.9027896,-2.6910956
0.5477193,-5.9284034,-2.89744
1.8416167,-7.2018757,0.5157431
3.1581104,0.22112045,-4.85473
4.8862443,5.597611,-0.3351099
2.4611118,1.8523992,10.635519
-2.310264,2.8594844,5.4615417
-0.90689385,-2.9743133,2.386497
-2.3825195,-1.3916228,3.6118524
-4.638319,2.0289843,2.6845055
-8.078546,0.7121096,3.1695802
-9.199363,3.6376555,4.340891
-9.347856,-1.1291794,5.676876
-5.9173503,-1.1383481,7.496244
2.6789625,-1.6298343,2.6277318
-0.21075732,-5.633048,1.0252173
1.2383658,-1.876188,3.0895429
-2.2926939,-1.5670906,4.5060334
-6.6935234,2.6965663,10.361084
-1.1493887,4.693446,5.7714715
-1.7883471,3.080256,4.120602
1.9612896,3.553852,4.172887
1.5334338,-1.4851079,-0.67274225
2.8382554,-0.36190942,-0.037005574
5.3669667,1.355743,0.36116403
-0.89050126,2.767101,-0.7082648
1.2726179,3.8482304,-0.8624874
1.7875007,0.64021665,1.698942
2.5334795,-0.23685582,-0.7026126
4.468627,-5.3988657,0.46846107
-0.52163047,-6.916343,0.0917258
-0.7318906,-5.0920115,-2.4521542
-2.6233513,-7.355879,0.3539287
0.11235673,-5.2758603,-1.3683362
5.1749244,-2.6573803,2.7622168
0.6377611,-3.9809859,4.979755
1.4622744,-4.3969355,2.6908963
1.0777962,-0.522932,2.1643221
-3.7655559,4.3326235,1.2040206
