ax,ay,az
-7.9519362,-7.404799,-2.3270257
-0.11608786,-12.282354,3.3380067
-2.6347888,-10.445551,3.2595599
0.72404253,-7.948388,6.8795657
-1.3949057,-9.577002,6.674005
-3.9137323,-1.8299683,6.8641243
-0.0713941,2.4946759,12.199461
1.2627034,-0.036810286,9.12456
1.6884506,5.911805,9.015726
-4.5812187,7.082477,8.982817
-11.160293,1.9947329,5.644804
-10.290416,5.408656,3.0406535
-0.006915075,5.1187477,2.6504889
0.39298946,-2.8351238,0.702897
-5.969627,0.19290204,-4.4378633
-5.769073,2.0914814,3.6688097
-3.6818724,-10.232596,12.482782
-5.569257,-14.545142,12.220707
-2.90678,-7.6768723,13.494225
-2.9270215,-15.188461,4.004617
-10.094178,-9.163247,-0.29356435
-0.34661785,-2.5439048,2.6809676
0.4998421,-11.881698,-0.24312131
-5.528891,-4.688513,-2.1473293
3.069699,-0.4749283,-5.6351604
2.5171509,-5.579573,-14.109819
5.189458,-3.3338253,-19.588655
16.942549,4.9592175,-17.58973
18.835281,3.2605784,-21.936361
17.7872,5.940161,-17.371635
10.863876,4.5427256,-9.566607
-2.7092516,-8.767636,-12.191842
-2.7396145,-1.4558647,-4.5721645
12.049905,0.66246736,7.8166094
11.205372,-5.7949424,3.3672009
14.278241,5.79843,2.0226204
25.381819,3.9865258,4.3995385
15.817642,4.5860295,-13.151573
13.067402,17.149055,-19.786732
13.003794,18.30305,-16.518429
10.439729,18.636812,-12.025144
9.58883,9.121664,-2.8324656
0.21953665,9.012588,-5.523113
-2.5419204,3.9890313,-7.0436435
-5.0254736,-10.463485,-1.2962893
-6.752896,-2.7084804,5.974253
1.3070738,1.3927165,7.0360346
1.2664784,-0.35388452,1.0118217
3.4232733,6.1100965,-2.0059175
-3.3008337,15.202887,1.1041355
-10.923033,16.860643,10.090402
-14.233726,28.278952,8.403535
-20.131914,31.697443,8.153727
-30.40969,10.824962,8.09567
-24.685709,28.705778,15.241621
-8.833227,9.2644205,26.56843
-21.792404,-6.444493,16.275583
-7.788301,10.113303,16.062433
-29.014666,-27.74482,8.055398
-30.459354,-5.9496384,12.478767
-21.174463,-14.867168,20.368507
-44.35367,-17.82906,16.789644
-15.175339,3.3331735,32.247753
-29.675526,-14.928328,34.18441
-23.11436,14.276266,29.505968
-12.311362,3.178311,10.275088
-32.850197,13.008135,-10.72781
-9.831929,21.847477,-1.9661313
0.88320696,-7.516307,9.961705
-11.052001,-13.423075,11.790147
-11.2449665,-12.603934,17.669708
-5.070838,-16.223938,9.408938
-10.110834,-21.117132,4.412663
-14.881875,-12.55113,9.75908
-14.295279,-13.235395,7.256952
-1.4633132,-2.632839,16.904158
4.8143363,-4.8255215,30.794777
-7.040388,-22.08802,23.164602
-5.205901,-7.8376946,12.3286915
-5.1101604,-4.997567,8.2114935
-10.63695,-4.8684635,-8.462306
4.122258,7.2733264,-8.141476
4.9147577,-11.789417,-7.7550898
12.750845,-4.393723,-9.788744
25.315548,-1.6457349,-15.5344715
9.101792,-3.3726707,-23.014353
2.4369292,5.8076606,-22.928368
-1.8230407,-9.047035,-36.56806
-10.031988,3.6895132,-36.349342
2.5941765,4.5164757,-19.189754
6.9826097,4.4954762,-4.031523
14.601271,17.175056,-1.5066946
31.160173,16.24817,-4.03821
27.285406,15.909385,-16.753288
33.936,26.469654,-26.573227
37.479256,24.733486,-30.742037
46.922623,8.402118,-29.137777
50.860195,12.046416,-8.230928
43.477276,2.5692194,4.1675825
29.500517,-8.089526,7.5250006
26.109198,-2.7091675,8.96922
34.79632,-17.774931,-10.462619
25.61601,-8.442903,-28.534567
27.589682,12.209662,-28.856043
20.025772,8.141855,-11.848551
16.93937,14.024311,13.304639
9.297559,19.784939,11.111171
2.5841944,15.829055,6.9747114
-8.66572,9.307931,-8.066851
-16.533241,28.155313,-19.780527
-10.351987,21.356848,-22.540546
-15.486358,5.07368,-24.792835
-7.94139,5.0056963,-1.4830515
-4.6499605,-8.782089,17.040539
-12.174124,-13.33122,17.502167
-15.520708,-13.528788,20.019579
-7.248996,-6.543354,23.28263
-4.938115,0.04225987,4.036112
6.6314545,15.021155,15.703218
-2.5630078,-1.4869376,19.315062
-13.755944,6.3503547,10.090323
-15.341213,9.302262,15.586128
-31.430452,-13.042637,-5.5099397
-28.618027,3.6836102,-7.631699
-28.367352,-19.07752,0.30620044
-18.562183,-18.05062,4.1593604
-15.07637,-9.77517,7.43502
-12.294585,-15.991805,10.658758
-13.833778,-10.832163,6.4297013
-29.115734,-16.328918,5.088259
-28.560213,-0.7236216,8.265224
-23.146585,-6.6021976,1.8349907
-26.421497,-18.960588,0.73616874
-25.541853,-10.162516,6.6419063
-9.883526,-7.4024806,28.782461
-7.9494324,-20.102962,30.590809
-3.10896,-20.50485,17.837944
11.4518585,0.6978163,7.2430043
16.17739,3.9123971,-16.530428
15.810562,16.772066,-22.386124
8.218368,19.527725,-23.445168
0.89156854,-1.0612624,-22.68108
4.703564,8.771515,-10.319487
3.4675624,1.5614544,4.1163754
-1.6749462,-19.631187,18.08417
6.7115526,-18.057688,0.81095564
21.771374,-19.11396,-20.003258
22.399445,-9.499407,-21.113512
10.963638,0.6607667,-26.79644
8.307921,-5.746361,-14.504389
6.6066184,-10.141475,-4.3221693
7.9903283,-2.4800544,-11.286244
18.657272,6.8803363,-2.9516563
30.867792,-5.6557946,-7.7405453
31.172466,-2.566069,-19.718544
20.457905,17.900126,-19.155008
30.611416,4.31822,-17.756563
26.982607,-8.940144,-17.36
17.668322,2.445435,-10.607593
29.544868,-1.0621144,-0.63016814
24.392939,0.08614482,-7.5441346
33.57321,12.457005,-0.4032307
25.629395,1.7409673,-8.371625
16.983723,12.850996,-23.056757
16.812399,24.33227,-8.624332
12.125461,14.601168,4.3097205
15.112397,-3.6145349,-0.45210546
-4.55262,-0.56005186,-14.725281
-3.0849462,-8.795642,-18.461594
-18.503948,-27.802282,-30.673517
-27.26262,-2.4500322,-20.063517
-23.4627,-27.673471,-10.838951
-17.820236,-15.44515,-9.256814
-8.028161,-5.8562446,1.0541849
-16.673962,-10.927435,-1.9267802
-6.053642,17.894163,-0.89667934
-23.76864,10.898866,-3.9659362
-28.798676,35.74149,-4.4308915
-29.153063,15.568253,0.9937341
-40.638664,15.387248,19.857487
-21.511702,7.0945587,20.792227
-17.43334,-31.848148,17.33282
-6.114934,1.2453507,18.883598
-4.1661367,-3.3682504,6.2981553
-30.019466,-5.5662074,3.4773262
-20.317492,10.920766,8.465479
-11.043027,-0.3272947,18.541483
-18.978323,3.2420042,14.175487
-1.4488208,13.983969,20.001545
-0.39630622,4.715555,16.985493
-12.565313,2.75386,2.3570018
-8.088663,4.4957848,2.7337077
-9.868097,-11.311621,-16.20618
-16.819305,-6.2416654,-14.5299
-13.259004,-0.93366736,7.3779726
-11.9385605,-11.113486,12.632324
-7.7808027,-11.87813,9.784515
-5.6717834,-11.565578,2.4506073
-12.078888,-9.779527,-0.4917495
-9.871504,-4.1095314,-9.1295395
-6.550584,0.811659,-10.141155
-8.308531,-9.062328,-15.615451
2.186603,-11.530926,-25.461334
5.224901,-6.295112,-20.727705
-4.0750732,-1.983289,-13.030898
2.0327468,11.755843,0.08603719
1.7533064,16.22514,-4.014847
18.877436,25.015417,-1.803304
16.463219,14.621807,-18.631193
9.704388,21.43193,-28.253359
28.162071,29.106342,-3.8947012
18.5011,2.4620733,-13.094085
23.53483,8.781403,-21.072475
17.13002,2.6859486,-26.300753
-1.371194,-12.540118,-24.38812
13.692115,3.8688965,-2.7248619
21.56288,-2.3104477,-1.2068394
17.30751,-1.9973555,-20.699903
23.370918,34.74009,-25.508701
8.237068,18.254345,-14.414445
-4.43881,4.863193,-6.6798162
9.858693,19.596407,4.355473
16.969545,-1.8428248,12.181725
13.772556,-2.013228,11.869257
19.687433,7.4672785,24.572466
21.925112,-15.20804,20.527885
15.364478,-10.810987,-1.7634226
23.060675,10.950002,2.1759953
21.671938,0.13007818,-1.9398917
15.323731,11.451326,-3.1460598
10.352139,4.5108852,-1.7421393
2.9769192,-5.388351,-25.887646
-6.8991017,15.168868,-35.0574
-10.790095,-3.1007252,-11.024214
-22.59435,-18.537514,15.178383
-19.836752,-13.884373,24.890982
-5.382659,-25.795149,14.891372
-17.745468,-23.283747,-13.3024435
-14.244872,-10.590413,-28.75749
-22.926586,-22.024767,-24.46445
-23.142984,-11.409227,-6.6381044
-16.030869,-8.881003,12.386727
-21.037561,-12.549637,27.414873
-17.468544,-17.912746,28.428446
-28.489992,-33.296158,7.5802903
-20.479914,-6.5058465,-15.549473
-24.273306,-1.2562188,-34.083427
-27.071049,2.1562908,-9.466329
-22.48314,-5.444425,24.868132
-26.501204,3.704632,38.02805
0.56064147,16.042656,37.787487
-9.503389,-18.35019,-4.7225184
-6.1946216,17.349731,-29.770912
15.797011,12.029739,-20.324522
5.1896586,0.2731948,10.355518
9.732054,15.328173,34.73139
10.495809,-13.733275,25.553799
0.34751096,-7.6902895,-0.58538747
-17.486032,-13.279835,-28.155647
-16.531221,-22.613688,-27.065517
-4.037737,-13.425802,-28.531599
6.6672993,3.9304426,-7.353314
7.1186194,-2.34213,19.307447
10.270061,3.9196146,14.870006
23.19781,21.966202,11.160215
18.961622,16.053679,-7.3860035
21.22402,32.937958,-26.277847
17.645416,33.834713,-19.243988
18.241587,24.321775,8.911852
19.97244,5.4831853,27.436636
20.058167,-4.1073527,34.74587
39.08226,-1.5462049,20.989805
29.10205,-14.888805,-8.990805
19.5335,0.13549681,-21.608856
34.04312,17.527536,-21.292923
30.121204,20.206657,-5.908154
36.547443,28.53846,13.191346
38.196144,24.485119,19.308641
25.664867,17.302427,11.707684
17.733799,12.640917,-12.729923
15.184493,8.177378,-27.740461
9.903217,-6.9243965,-19.372726
5.7150207,-13.429783,0.64800453
2.651385,-9.1058655,20.129412
-14.08206,-8.134085,32.003914
-9.657228,-8.296027,31.258934
-15.103409,-17.802494,13.870664
-12.422151,-8.024812,3.5968084
-11.848442,-5.669604,-3.2886262
-18.510107,1.9218397,-0.3278612
-5.8898478,1.5968224,7.001181
-7.2894983,-13.048552,21.978115
1.2657303,-16.204752,31.172031
2.1042416,-13.488049,21.14303
-4.7793226,-10.060911,6.565112
-3.0755131,-6.4715123,-2.8209097
0.8928569,2.5091,8.776463
-6.6388354,-15.2425995,2.9325023
5.431737,-0.6847625,14.850309
6.315689,-0.30403504,21.525164
-12.193221,1.2853981,14.558391
-0.89503026,5.273857,14.233867
-9.909595,-24.946814,-15.63749
-18.24892,-3.611346,-22.201626
-7.8334827,-5.7294407,-0.92187524
-16.286907,-23.595013,17.949448
-10.446003,-14.856372,23.999535
7.60969,-24.855818,15.835989
-15.8227005,-29.432669,-6.183853
-15.956712,0.9431248,-10.282314
-5.950939,-7.223494,7.044728
-16.922787,-18.943062,12.686802
-7.274046,3.2028646,15.604462
-3.096367,-4.306958,33.53395
-6.8461366,-1.8986198,31.144598
0.75579804,2.900043,12.155746
11.476736,-2.700145,0.58564174
12.896094,20.64437,-15.320812
20.157946,26.890583,7.6487503
6.6203637,4.7871323,21.056313
11.004098,28.24776,15.679689
23.099566,16.036152,6.21945
7.56262,14.601874,-9.466939
19.525944,30.959488,9.16341
14.934376,-12.635355,22.900194
18.758343,8.205714,24.716663
30.977709,-0.8580796,14.402063
8.590697,-18.005018,1.9637294
4.0025654,6.6418953,-0.26888162
-5.1394963,-21.090761,-6.285617
-6.82442,-14.4654255,-11.437582
2.0379717,10.068172,-0.29112396
-8.795119,5.4693666,14.110952
-2.6772916,10.132568,12.829144
-6.8212137,16.279617,4.5934954
-4.1003647,8.5503845,-8.805436
9.085556,-1.2484201,-14.301423
-2.007269,-4.370298,-17.60552
4.8295574,-3.108961,5.4362817
7.0622606,-15.915641,18.54828
5.200909,-7.635894,5.532104
12.09649,1.5572131,9.292744
2.8053734,-6.069374,-15.691612
-5.3394313,13.269261,-25.696482
5.820275,5.529334,-0.52413136
8.201054,-4.862951,-0.06000046
3.7150798,7.8273187,4.4387217
11.892127,-3.1374288,20.48723
-7.0861907,-14.408434,3.8824956
-9.469674,0.9343724,-12.399123
-14.941916,-5.03421,-11.67849
-28.885956,-3.3416717,-15.441385
-11.585329,15.9964075,2.6556072
-20.594864,0.54980594,23.003578
-17.565628,7.4866467,21.826094
-10.872796,21.284275,12.995659
-27.8545,22.421661,-2.6798544
-31.078093,25.65808,-15.630095
-30.454023,20.794262,-5.596174
-22.317469,15.374211,10.775303
-7.9559207,-0.9066322,21.199858
0.49554706,-2.2484634,28.508247
18.09889,0.9866163,18.367195
9.5103,-4.04383,-1.7955878
2.318661,4.801597,-9.482809
17.319536,2.3993895,-3.3565023
7.5588503,3.3302727,3.2129092
13.637467,10.587243,19.980385
8.408545,-4.0273643,29.317047
-0.7823224,-9.836462,12.5301075
9.884255,-1.0335382,-3.3650367
0.30784696,-12.896606,-16.27117
-6.655659,-17.72728,-17.990955
4.9903746,2.0478854,2.861942
7.835749,0.091421366,12.003166
3.3695986,-4.2769184,14.580461
9.127693,-2.8628461,9.241152
11.152213,7.755548,-4.5722933
7.81844,6.339212,-13.728323
2.572973,6.415519,-26.350368
16.691175,21.356434,-11.114952
10.58824,-10.628986,10.6897335
0.19974881,-11.984145,25.777594
11.052824,-10.588414,17.492079
5.2450337,-11.28409,-5.573573
3.6865675,2.6175122,-6.101914
10.251588,3.9542642,-6.542722
15.08772,18.969284,-6.355576
4.601992,6.9031134,-2.4612677
1.2830986,13.350047,15.648417
-3.5812593,3.7832565,20.118692
-5.382977,-3.6507525,7.563481
-4.5947366,-4.163557,-10.1886015
-17.73822,-16.029625,-23.644094
-17.24157,7.627896,-0.17111805
-11.93857,-1.1157715,24.331244
-5.649689,-5.275956,22.104954
3.309113,13.614654,13.480491
4.103531,12.1431055,2.3413832
-7.132739,9.311333,-13.247181
-3.9568405,9.443935,-12.409655
4.047495,-3.0401583,-2.5307899
-1.3623246,-3.4991474,14.874329
8.745727,8.5046625,32.56044
21.771866,-8.465399,32.76659
8.052938,-18.979185,7.4005485
18.352404,6.11001,-16.519749
24.471025,10.848419,-13.310569
7.330624,6.002286,-2.2436295
12.185951,14.462888,23.631252
-2.5138483,-1.3309623,16.70775
-4.7100883,10.27674,-11.900959
-7.4037633,19.000713,-6.009649
-30.50369,-6.0431495,-2.628854
-18.065392,3.0042925,11.432416
-11.880151,-4.411221,19.17892
-18.657045,-11.025249,-4.305078
-13.418108,-0.32567447,-10.915285
-20.60242,-19.0022,-16.718288
-14.08911,-4.614242,-7.3151393
-10.704059,0.030206794,12.780581
-11.043473,-7.901787,16.849865
-6.496638,1.698571,13.217592
-24.437483,-14.091769,-1.0160285
-28.464733,-3.242627,-5.429103
-19.42389,7.567017,-18.206259
-14.151918,-1.6529973,-14.789507
-24.05432,-13.022442,-1.1250577
-25.59776,-14.204814,-2.3696854
-12.174267,-15.406768,-5.6089644
-9.995947,-19.76159,-23.234856
-4.6427455,5.34536,-27.259033
2.3663816,11.178652,-21.790707
4.139073,15.384719,-7.1366324
4.7388268,16.542034,13.129184
12.873186,2.4380605,7.171315
19.766571,-2.8356771,-1.2863092
16.542515,-9.120574,2.124831
14.824004,-9.787159,-0.28817597
5.7565885,-15.763806,-13.270952
6.6828976,-1.4324286,-7.8028736
9.335333,-4.1641307,2.4189298
2.1749187,-10.655873,-3.6006665
15.469532,8.28776,-3.763477
12.674852,3.9436212,-11.549133
7.567415,21.620708,-15.469586
7.139681,23.148619,-13.660171
8.546911,18.738028,-13.885684
12.632745,19.883234,-9.852717
4.609929,14.797867,-1.4641865
22.133644,15.405093,10.8054085
18.256155,-1.523686,14.137968
6.646648,6.7718697,15.7242985
9.7029915,-7.7616606,-0.14786701
3.8617687,3.5561552,-9.797287
7.7253532,9.616008,4.0216217
2.357044,-7.7460003,11.931005
10.725566,11.766843,14.279392
19.375553,-4.8171635,8.583253
7.8913174,0.28567034,-3.6015973
5.406639,-4.5950203,-15.75379
-4.7133303,-4.8423185,-19.242884
-10.737786,4.472828,-7.490673
-10.08422,-9.168291,11.979993
-4.2250476,4.5371084,26.558315
-4.035421,-14.898346,34.608257
-14.414304,-7.190046,30.5465
-5.570159,2.906092,16.275883
-23.037643,-15.012605,-0.108120665
-21.465073,-5.4755564,-7.903501
-12.415444,-21.986498,-0.4054836
-17.852428,-23.383625,18.870699
-3.0486052,-20.44513,23.778069
-17.542025,-10.657049,2.450813
-16.454966,7.704207,-9.387706
-18.157082,0.76562315,-8.782186
-16.078592,11.620904,-10.243515
0.46398288,7.5721436,-11.830256
-7.141374,-5.358209,-4.5817575
-9.380039,-13.784379,-0.53339154
-13.315727,-16.2295,-5.2104287
-27.593914,-25.645985,-16.157396
-28.704998,-13.193506,-17.955938
-12.124563,-3.0295198,-2.7048283
-9.591301,-28.14015,-2.6205835
8.227243,2.7569475,-9.278412
18.459356,8.250302,-24.233938
-9.492406,16.577246,-51.768578
-0.60634094,41.19346,-43.175804
6.794415,1.8815198,-15.835819
-8.930889,2.966848,-7.222527
4.590637,11.71299,3.2668188
9.3003025,-10.858731,4.0732274
9.918291,-8.719773,0.76023775
20.288326,4.917443,0.46634457
25.874046,12.171938,-2.257343
22.119806,17.882042,-1.9055611
27.842081,23.158312,1.6978536
11.924971,3.0110693,-5.767219
-7.927996,15.663647,-18.564693
6.337609,29.072296,-9.365559
-15.576316,18.330454,-8.148158
-11.016312,42.184002,0.10725019
-9.681242,16.685854,8.097372
-22.74105,7.716693,-6.708682
-3.5250747,17.178375,-17.438747
-7.629156,-2.6756556,-20.441223
-5.853299,-2.3453574,-14.760356
-8.058669,-10.3354645,-3.1304786
-8.329283,-14.21532,8.29592
-2.6273806,-13.85012,18.016579
0.68671393,-11.7102,22.848835
1.374355,-14.153664,7.0685925
-6.9009194,7.852088,-3.3086667
-3.6518521,19.098904,-8.564652
-14.862046,10.780034,-14.136661
-18.256199,24.717505,-1.5107442
-8.259117,10.218919,6.719919
-18.422983,6.2985454,8.082769
-2.7692466,10.823316,1.8776786
8.879063,-8.385988,-7.4273653
-2.221206,-1.6709714,-6.2693233
17.89126,10.670866,2.7603025
20.552958,-1.0021496,10.035992
8.813746,5.5736914,11.549074
7.884525,1.6513435,15.357238
4.5117955,-27.393808,22.801165
3.5756853,-23.87044,14.782239
-4.4363284,-21.173925,-0.5120133
-1.2311028,-28.479498,-2.6722925
-10.891535,-14.690026,-8.845155
-6.779785,-2.9735918,3.654452
-7.397665,-16.82754,3.2927043
-30.777565,-1.9478931,-15.546729
-17.411777,7.516671,-10.852482
-27.670967,-11.077109,-22.655615
-28.572714,9.443138,-14.559798
-24.833364,-8.258516,-1.5930167
-22.160194,-5.3925843,-1.9536012
-8.922595,-1.4133031,6.3877463
-21.36385,-28.137373,6.79157
-3.4660497,-19.732103,3.6311686
-13.038378,-28.273863,-20.575607
-8.390017,0.6116356,-24.770086
10.08123,-8.113842,-19.773998
-6.821684,-15.313011,-12.66854
16.730402,13.312263,8.17254
18.174728,-17.413357,-1.2593648
9.609442,-19.090414,-19.79953
17.660341,-15.268024,-28.985592
4.8778048,-21.560244,-42.17276
-1.029571,-9.133851,-49.85314
-1.079176,-4.344292,-20.332685
4.413071,-8.124912,-3.685954
3.479401,-2.2028685,-6.9536424
-3.1499176,5.3654175,-4.1906934
4.3638377,8.290124,-26.2678
6.763468,16.536243,-28.466879
7.953041,17.83047,-16.478031
14.93187,18.117939,-17.933592
14.947652,14.386786,-14.74749
12.535583,14.511466,-8.411345
11.902426,4.5903783,-12.217043
16.391993,16.417938,-13.494972
27.494633,30.025234,-4.9083633
21.724888,21.434078,-16.621513
26.573067,33.599476,-16.716534
24.360622,14.401342,-12.9939995
-0.120959885,16.459423,-15.265497
18.10577,10.774385,-4.627232
10.933271,-2.2712004,-12.484551
7.718471,24.992563,-15.582331
17.77505,13.601786,-14.903093
9.766427,23.818113,-4.5995917
29.214325,20.209803,6.75138
22.946653,8.321076,0.30771694
23.515343,16.645454,-1.2633884
13.259359,7.301715,-0.19830622
-5.037048,8.157884,12.479109
1.2202502,-8.75139,14.1224785
-10.98003,-8.042128,14.339485
-15.768861,-6.6826863,21.997158
-12.350705,-13.003924,25.642515
-9.236799,-0.4398936,27.642887
6.386638,0.39052474,18.088432
19.959349,13.711732,7.764666
18.329433,25.337893,7.884151
11.456226,7.1797647,16.929888
-1.3588791,-0.33763483,23.37078
-13.337907,-5.339413,13.1718025
-20.45153,-20.971268,2.3343687
-24.983656,-19.115253,12.601293
-25.245535,-20.781597,21.23301
-26.394964,-23.349136,24.102608
-27.441246,-30.07492,13.377012
-37.45254,-36.848034,-6.311899
-50.49244,-45.019882,-18.843197
-45.48591,-48.55404,-22.501642
-42.842304,-41.583504,-9.945815
-39.285873,-43.911575,4.8589225
-15.376507,-28.516117,21.499405
-16.108356,-26.531519,15.136622
-19.766056,-21.289347,-15.836814
-23.64469,-7.6422906,-44.758427
-34.91797,-2.5205746,-48.593285
-18.735788,1.9630244,-27.59446
-21.607073,0.41393003,-3.9771369
-15.66498,-2.7806878,19.838232
-10.494043,-16.910933,14.7065735
-14.486245,-6.539197,-3.9180188
4.986517,4.539271,-22.653587
13.845635,10.329248,-31.206287
21.813896,9.09024,-22.757618
34.88792,14.712141,-16.509686
46.039738,16.43499,-8.691221
31.159575,5.062675,-8.272275
18.445293,7.71555,-2.4327605
15.002996,-18.103985,-11.156072
-0.2174944,-19.800268,-30.470486
-2.228515,-6.660147,-28.90446
12.616817,-1.5817337,-13.152675
9.330913,8.398651,0.56047
9.588117,24.374876,4.395688
11.600628,34.705753,-10.195772
-7.6262946,43.86243,-25.68714
1.858001,45.831444,-20.16948
3.248444,28.209526,-18.18879
10.768107,31.469803,-4.828664
29.353233,20.859884,6.8331966
35.387493,10.4044075,11.7866535
25.683495,1.2953732,-0.50409186
28.077652,14.810747,-7.948527
33.581913,-0.40901765,-12.192648
15.905602,13.837564,-19.36292
37.309986,51.052715,16.004232
38.54068,18.309603,31.071684
30.011644,33.01465,27.936558
36.36114,13.138643,17.06274
25.868206,0.40922838,1.0582683
23.050209,9.888707,-9.129468
19.248968,-4.9598684,-3.924491
12.288351,-7.6859984,12.894393
13.451051,-12.76833,20.055367
10.950207,-6.4592934,30.803125
2.3505826,-26.725626,23.022417
1.9158156,-21.450407,18.174032
0.80960405,-13.861042,14.321322
-3.1202688,-21.666353,2.8506382
-4.003439,-18.83235,15.721865
-10.203048,-27.468071,39.662766
-19.85101,-23.977913,44.191116
-18.10545,-28.758636,37.344448
-26.415848,-37.630825,27.482286
-31.97608,-30.179502,13.07731
-16.730309,-20.626429,10.29621
-12.531389,-20.430561,4.7454348
-13.182564,-18.350851,2.934246
-13.362286,-25.939522,18.71317
-24.148876,-34.345802,20.591072
-25.928843,-27.976963,8.322403
-37.684494,-51.197105,-10.737182
-42.830173,-41.05157,-10.102286
-20.252617,-29.43213,5.6641717
-18.547756,-35.20986,7.06925
-6.9175096,-17.512115,6.645594
-12.660237,-34.729347,-22.615168
-27.001797,-19.662169,-36.897137
-11.412189,-14.601795,-20.816988
-28.993479,-29.649345,-21.728006
-20.45342,-13.758742,-11.2233515
2.5616155,-5.8137245,3.1917365
-5.7596908,-4.8055778,0.18998238
2.1034877,0.2507682,2.7906623
7.0769043,6.313269,-10.415651
19.686604,0.063763306,-34.508152
27.607817,20.214214,-23.801983
23.605062,21.073801,-9.615459
29.561531,14.884237,2.565329
20.008194,18.899818,3.060519
17.478718,4.843705,-9.217625
17.134548,16.334139,-9.82238
16.432816,19.226835,-4.9292226
21.813347,10.305845,1.174288
19.661053,13.403477,-10.707492
30.748154,23.537466,-16.7598
20.177414,19.361376,-10.067035
-3.369613,-2.8567452,-8.345129
-2.4095025,-5.1558294,-7.6137047
5.1540136,7.7872014,-14.184407
10.944085,11.390541,-12.832019
7.5262733,15.517923,7.7408996
1.7737486,17.012974,8.595781
0.7596818,28.113266,-7.1898227
8.634237,38.081802,-11.094505
10.82102,14.103073,-1.2798702
4.958442,6.8320627,12.295154
17.275202,1.3814696,18.134396
25.784372,-16.50294,16.87944
24.02571,4.898272,4.0148544
28.07385,8.354891,10.769262
18.806742,-2.113334,6.9369035
20.515278,25.22634,-1.3518763
24.196323,14.292078,10.245152
17.464472,12.766566,15.383613
20.851233,18.708021,25.391382
10.696879,-8.237634,28.034615
-1.0892355,-13.979487,26.198822
-2.651953,-36.33729,17.39761
-5.395414,-46.58955,12.941647
-7.9040284,-43.65003,16.024542
8.318311,-33.27614,25.090773
8.076021,-25.567263,21.122395
-1.2176948,-5.711678,10.914887
-3.5618935,16.847618,11.052934
-27.10599,6.3792253,-1.8464026
-42.04992,14.853127,-6.380161
-34.353374,8.133713,2.5707667
-21.566727,-3.9898915,16.315544
-23.726803,-9.560199,22.478333
-20.474432,-14.807162,28.247168
-29.50991,-22.027351,18.780703
-35.877724,-26.863604,2.8892665
-25.88217,-29.166464,-2.5881853
-23.883398,-26.973587,-1.0793872
-15.359597,-2.0714428,20.30904
3.685048,-2.9831953,31.208721
4.764441,-8.2352,14.842976
-2.754422,-2.3768492,-0.46626395
-4.277082,-22.240528,-6.406656
-21.566608,-18.497213,-22.692886
-9.014028,-6.8527436,-8.869281
